WL,Data,Data,Data
582.54,97,77,91
582.66,98,80,85
582.78,116,102,99
582.9,140,109,111
583.02,113,97,87
583.13,85,64,67
583.25,56,49,47
583.37,48,43,38
583.49,56,41,49
583.61,53,43,45
583.73,51,45,52
583.85,59,48,42
583.97,57,43,49
584.08,59,50,51
584.2,61,46,46
584.32,57,43,50
584.44,60,49,47
584.56,69,56,50
584.68,73,62,58
584.79,77,67,59
584.91,80,62,64
585.03,87,63,65
585.15,86,68,67
585.27,94,70,69
585.38,99,80,80
585.5,98,72,73
585.62,87,74,71
585.74,79,64,68
585.85,83,68,69
585.97,87,63,64
586.09,84,65,71
586.21,94,64,70
586.32,89,67,71
586.44,96,77,69
586.56,103,80,82
586.67,104,84,82
586.79,94,74,76
586.91,84,66,63
587.03,75,62,63
587.14,95,76,78
587.26,115,91,82
587.38,93,76,74
587.49,75,64,56
587.61,56,47,45
587.72,54,43,42
587.84,41,32,37
587.96,41,40,37
588.07,55,40,37
588.19,57,46,44
588.31,53,47,46
588.42,52,41,42
588.54,60,46,47
588.65,53,41,44
588.77,52,55,49
588.89,66,43,47
589,63,45,51
589.12,71,53,50
589.23,76,63,62
589.35,71,66,58
589.46,79,59,59
589.58,80,59,66
589.69,90,75,76
589.81,101,72,76
589.92,86,68,71
590.04,79,64,70
590.15,75,64,70
590.27,87,64,70
590.38,77,65,66
590.5,84,59,56
590.61,78,66,61
590.73,83,72,64
590.84,72,65,70
590.96,93,74,75
591.07,101,76,76
591.19,93,76,77
591.3,79,71,67
591.41,70,56,58
591.53,78,62,70
591.64,110,76,87
591.76,94,75,81
591.87,77,67,66
591.98,54,45,53
592.1,47,39,41
592.21,43,37,36
592.33,47,31,32
592.44,35,30,34
592.55,42,36,28
592.67,43,33,31
592.78,44,36,30
592.89,41,35,37
593.01,39,34,33
593.12,41,32,34
593.23,32,35,30
593.35,33,33,32
593.46,42,34,31
593.57,45,32,36
593.69,46,35,32
593.8,45,45,36
593.91,49,36,40
594.02,51,45,40
594.14,51,39,42
594.25,59,44,41
594.36,63,44,50
594.47,57,35,44
594.59,57,40,42
594.7,66,45,36
594.81,78,47,44
594.92,86,48,49
595.03,101,54,47
595.15,112,53,54
595.26,118,58,50
595.37,107,56,53
595.48,102,49,59
595.59,93,48,57
595.71,91,48,57
595.82,74,44,40
595.93,60,43,42
596.04,73,47,50
596.15,77,47,54
596.26,75,52,52
596.37,64,46,47
596.49,56,37,34
596.6,42,31,23
596.71,38,29,27
596.82,35,27,32
596.93,42,25,26
597.04,42,31,29
597.15,34,32,28
597.26,44,25,29
597.37,44,21,28
597.48,43,23,30
597.59,40,28,30
597.7,33,28,24
597.81,43,27,29
597.92,42,30,31
598.03,40,24,24
598.14,46,36,31
598.25,41,29,29
598.36,49,32,29
598.47,44,33,36
598.58,40,28,33
598.69,40,35,44
598.8,52,35,33
598.91,47,39,27
599.02,40,27,33
599.13,40,25,27
599.24,42,27,33
599.35,52,28,29
599.46,43,31,34
599.57,35,26,25
599.68,37,35,35
599.79,51,38,41
599.9,45,37,39
600.01,37,31,30
600.11,38,33,31
600.22,36,34,30
600.33,43,38,34
600.44,45,35,27
600.55,47,39,39
600.66,41,33,31
600.77,43,35,34
600.87,35,27,30
600.98,29,24,30
601.09,26,24,19
601.2,30,24,30
601.31,29,21,28
601.42,30,21,26
601.52,34,28,23
601.63,37,27,18
601.74,30,23,21
601.85,31,25,25
601.95,25,30,31
602.06,31,25,24
602.17,28,27,27
602.28,32,26,30
602.38,40,37,34
602.49,39,31,27
602.6,46,29,33
602.71,45,33,31
602.81,53,42,29
602.92,51,39,37
603.03,52,40,38
603.13,54,45,46
603.24,56,49,51
603.35,60,45,54
603.45,55,50,51
603.56,63,51,52
603.67,67,54,45
603.77,61,51,51
603.88,61,45,47
603.99,61,50,52
604.09,62,43,46
604.2,60,45,47
604.31,64,43,49
604.41,57,53,51
604.52,68,53,55
604.62,66,48,44
604.73,65,51,53
604.83,63,51,49
604.94,81,51,53
605.05,72,51,49
605.15,58,52,52
605.26,64,52,51
605.36,61,51,46
605.47,58,47,46
605.57,71,44,53
605.68,78,54,57
605.78,53,48,49
605.89,48,41,41
605.99,52,36,36
606.1,41,34,34
606.2,37,25,34
606.31,37,29,33
606.41,31,29,25
606.52,30,25,27
606.62,34,30,30
606.73,34,25,35
606.83,34,27,34
606.93,31,33,32
607.04,44,36,39
607.14,38,33,36
607.25,43,38,31
607.35,39,26,28
607.45,40,34,36
607.56,40,39,32
607.66,44,37,41
607.77,49,41,36
607.87,54,38,43
607.97,59,38,45
608.08,59,46,46
608.18,61,54,50
608.28,71,59,61
608.39,79,67,56
608.49,74,60,69
608.59,79,59,63
608.7,89,66,78
608.8,99,70,74
608.9,97,75,74
609.01,86,65,71
609.11,77,66,72
609.21,81,59,60
609.31,82,63,64
609.42,90,66,65
609.52,79,65,72
609.62,89,75,73
609.72,94,75,78
609.83,89,65,67
609.93,92,72,73
610.03,95,79,82
610.13,109,79,81
610.23,99,74,78
610.34,89,69,74
610.44,85,70,71
610.54,89,73,66
610.64,98,78,72
610.74,97,78,80
610.84,90,65,74
610.95,77,63,60
611.05,70,54,54
611.15,62,49,45
611.25,57,38,40
611.35,47,33,34
611.45,47,42,40
611.55,47,31,34
611.65,45,34,37
611.76,45,40,40
611.86,43,36,39
611.96,44,37,37
612.06,33,30,40
612.16,43,35,32
612.26,45,30,32
612.36,37,33,35
612.46,49,31,32
612.56,47,38,44
612.66,52,45,50
612.76,54,47,46
612.86,67,51,48
612.96,65,49,55
613.06,63,49,50
613.16,76,56,63
613.26,78,63,62
613.36,86,71,71
613.46,91,71,75
613.56,95,69,80
613.66,98,75,87
613.76,94,81,82
613.86,105,85,85
613.96,106,90,86
614.06,115,91,85
614.15,100,83,81
614.25,94,78,88
614.35,98,81,75
614.45,83,70,77
614.55,94,77,78
614.65,101,82,75
614.75,98,80,86
614.85,105,79,83
614.94,97,83,85
615.04,99,89,88
615.14,117,91,93
615.24,120,94,102
615.34,111,82,84
615.44,103,79,73
615.53,93,81,76
615.63,98,78,82
615.73,112,85,88
615.83,118,91,97
615.93,108,94,92
616.02,83,75,75
616.12,79,60,65
616.22,74,57,55
616.32,61,58,55
616.41,58,46,51
616.51,58,49,51
616.61,55,42,44
616.71,48,46,37
616.8,51,53,53
616.9,56,39,44
617,55,32,41
617.09,48,37,38
617.19,39,41,41
617.29,40,40,38
617.38,45,40,43
617.48,50,35,37
617.58,52,42,38
617.67,52,51,47
617.77,60,48,49
617.87,65,51,52
617.96,63,47,53
618.06,65,53,60
618.15,81,62,60
618.25,94,62,68
618.35,87,65,69
618.44,97,81,88
618.54,110,84,83
618.63,117,99,93
618.73,120,99,107
618.82,118,97,104
618.92,135,105,108
619.02,134,100,109
619.11,142,114,114
619.21,145,103,109
619.3,128,99,100
619.4,125,94,102
619.49,125,99,106
619.59,127,97,95
619.68,126,95,99
619.78,125,102,108
619.87,131,106,105
619.96,138,109,111
620.06,129,95,110
620.15,132,119,109
620.25,146,118,121
620.34,154,124,119
620.44,147,121,121
620.53,137,96,103
620.62,115,98,103
620.72,123,94,98
620.81,136,105,105
620.91,146,123,126
621,155,111,129
621.09,135,107,105
621.19,107,80,89
621.28,94,76,82
621.37,90,68,71
621.47,82,67,61
621.56,72,59,62
621.65,70,59,57
621.75,61,48,51
621.84,60,51,53
621.93,61,54,51
622.03,55,55,56
622.12,58,42,45
622.21,56,43,44
622.31,56,39,38
622.4,52,44,49
622.49,45,43,41
622.58,58,44,38
622.68,54,45,49
622.77,59,47,52
622.86,63,50,55
622.95,64,53,58
623.04,73,55,59
623.14,81,62,69
623.23,85,69,67
623.32,87,74,70
623.41,98,80,78
623.5,104,82,88
623.6,114,88,92
623.69,129,101,101
623.78,135,106,117
623.87,139,110,116
623.96,145,113,118
624.05,143,112,118
624.14,161,126,132
624.23,163,129,132
624.33,157,125,123
624.42,148,111,120
624.51,144,111,112
624.6,143,106,109
624.69,146,111,113
624.78,141,105,125
624.87,143,112,124
624.96,151,123,121
625.05,155,111,126
625.14,150,113,121
625.23,148,123,117
625.32,156,129,131
625.41,172,137,145
625.5,183,137,139
625.59,172,127,123
625.68,146,105,114
625.77,129,109,114
625.86,145,122,121
625.95,155,122,134
626.04,177,136,135
626.13,176,137,138
626.22,143,122,116
626.31,133,109,112
626.4,108,90,93
626.49,103,81,83
626.58,100,84,87
626.67,87,75,69
626.75,80,70,62
626.84,78,66,68
626.93,69,57,62
627.02,71,60,70
627.11,76,59,57
627.2,69,59,56
627.29,57,58,55
627.37,74,50,58
627.46,71,55,52
627.55,72,56,65
627.64,63,58,61
627.73,62,55,51
627.82,74,59,65
627.9,90,71,71
627.99,91,73,68
628.08,84,64,71
628.17,102,77,76
628.25,108,92,100
628.34,112,96,94
628.43,120,108,105
628.52,131,99,115
628.6,141,106,115
628.69,162,122,126
628.78,175,138,143
628.87,187,137,139
628.95,184,146,149
629.04,185,142,153
629.13,198,152,158
629.21,218,178,169
629.3,234,174,179
629.39,224,176,192
629.47,207,154,167
629.56,200,161,159
629.65,198,158,166
629.73,194,158,158
629.82,205,155,164
629.9,200,161,159
629.99,207,167,161
630.08,204,171,174
630.16,208,165,171
630.25,207,157,158
630.33,202,169,177
630.42,228,184,182
630.5,237,188,193
630.59,245,187,191
630.68,217,174,171
630.76,200,159,170
630.85,195,161,151
630.93,195,162,154
631.02,213,175,169
631.1,245,194,204
631.19,250,195,192
631.27,214,164,159
631.36,170,131,134
631.44,152,129,120
631.52,146,121,120
631.61,139,109,113
631.69,118,98,105
631.78,107,90,83
631.86,98,80,83
631.95,84,75,80
632.03,94,70,74
632.11,92,77,68
632.2,87,74,70
632.28,85,70,72
632.37,76,69,74
632.45,71,65,55
632.53,79,55,62
632.62,73,60,52
632.7,73,59,54
632.78,72,58,60
632.87,74,64,60
632.95,81,71,61
633.03,90,67,72
633.12,82,73,74
633.2,81,69,71
633.28,89,75,80
633.37,101,85,82
633.45,116,87,91
633.53,117,93,99
633.61,120,104,107
633.7,131,109,114
633.78,138,113,111
633.86,147,121,120
633.94,161,128,136
634.03,166,123,127
634.11,170,132,132
634.19,168,135,137
634.27,182,145,147
634.35,189,161,153
634.44,190,157,145
634.52,182,142,140
634.6,173,135,138
634.68,162,126,136
634.76,170,128,139
634.84,161,132,138
634.92,168,137,136
635.01,169,133,128
635.09,171,137,138
635.17,173,144,140
635.25,177,142,138
635.33,174,132,135
635.41,175,141,145
635.49,193,155,160
635.57,197,154,156
635.65,190,147,154
635.73,180,130,135
635.81,169,123,133
635.89,151,119,124
635.97,157,134,145
636.05,173,146,143
636.13,204,156,157
636.21,204,158,150
636.29,164,124,122
636.37,140,104,111
636.45,120,100,100
636.53,113,95,87
636.61,108,100,84
636.69,98,84,79
636.77,89,68,74
636.85,84,69,71
636.93,84,58,58
637.01,77,64,61
637.09,73,59,57
637.17,70,60,62
637.25,74,63,60
637.33,70,49,64
637.41,64,56,53
637.48,71,49,50
637.56,68,55,60
637.64,67,57,49
637.72,70,53,52
637.8,61,59,51
637.88,71,56,61
637.95,65,56,54
638.03,72,56,56
638.11,73,68,53
638.19,73,63,70
638.27,89,75,79
638.34,99,87,80
638.42,120,97,92
638.5,114,91,89
638.58,108,88,91
638.66,99,81,87
638.73,102,86,83
638.81,108,85,94
638.89,112,86,88
638.96,109,83,93
639.04,114,93,90
639.12,110,84,84
639.2,100,83,84
639.27,103,94,92
639.35,109,96,93
639.43,117,86,78
639.5,98,81,81
639.58,93,81,85
639.66,95,80,86
639.73,91,78,71
639.81,96,86,69
639.88,96,80,75
639.96,95,75,80
640.04,97,77,83
640.11,99,81,76
640.19,99,81,79
640.26,95,78,75
640.34,96,76,80
640.42,94,81,87
640.49,106,83,89
640.57,116,91,84
640.64,111,87,79
640.72,91,70,83
640.79,97,71,74
640.87,86,74,70
640.94,85,76,73
641.02,101,88,94
641.09,109,93,88
641.17,110,82,78
641.24,89,68,71
641.32,72,60,62
641.39,68,50,57
641.47,60,47,46
641.54,62,46,51
641.61,55,45,47
641.69,48,39,41
641.76,54,36,36
641.84,45,43,42
641.91,38,30,30
641.98,38,33,31
642.06,32,33,33
642.13,29,33,28
642.2,33,36,27
642.28,30,25,18
642.35,33,20,25
642.43,29,26,20
642.5,20,13,25
642.57,27,20,21
642.64,18,15,18
642.72,25,25,23
642.79,26,20,24
642.86,20,28,19
642.94,19,21,21
643.01,19,18,20
643.08,18,21,20
643.15,21,22,17
643.23,26,20,26
643.3,31,24,21
643.37,28,19,25
643.44,27,27,23
643.52,37,29,26
643.59,38,25,26
643.66,27,27,29
643.73,34,26,26
643.8,36,31,32
643.88,34,29,31
643.95,35,32,32
644.02,33,30,30
644.09,36,32,33
644.16,38,34,35
644.23,40,31,43
644.3,44,29,33
644.37,41,35,37
644.45,41,35,30
644.52,30,32,33
644.59,40,29,29
644.66,41,30,29
644.73,40,32,30
644.8,31,34,26
644.87,35,29,31
644.94,30,30,27
645.01,39,30,27
645.08,46,33,32
645.15,31,34,23
645.22,43,40,33
645.29,39,33,33
645.36,37,37,35
661,0,0,0
661.08,3,1,4
661.15,3,0,2
661.23,4,0,0
661.3,3,5,4
661.38,10,5,2
661.45,9,2,5
661.53,7,2,3
661.6,0,3,1
661.68,1,4,2
661.75,6,5,2
661.83,4,2,2
661.9,0,3,3
661.98,9,0,0
662.05,6,1,5
662.13,6,5,0
662.21,2,2,0
662.28,5,10,0
662.36,9,5,5
662.43,5,5,3
662.51,8,0,3
662.59,12,4,8
662.66,3,0,0
662.74,11,4,0
662.82,21,8,8
662.89,50,24,31
662.97,27,21,18
663.05,25,6,15
663.12,18,1,10
663.2,16,5,8
663.28,25,13,13
663.35,24,11,12
663.43,19,11,17
663.51,21,9,14
663.59,21,8,12
663.66,23,17,18
663.74,23,8,12
663.82,17,6,10
663.9,19,10,15
663.97,23,12,14
664.05,28,13,14
664.13,28,13,8
664.21,31,14,17
664.29,36,20,20
664.36,46,21,24
664.44,34,18,20
664.52,35,25,26
664.6,49,29,32
664.68,55,34,38
664.76,48,34,34
664.83,56,38,28
664.91,53,34,35
664.99,59,36,32
665.07,54,30,41
665.15,50,26,30
665.23,42,27,25
665.31,45,30,26
665.39,51,32,35
665.47,63,30,32
665.55,55,34,36
665.63,58,38,38
665.71,52,27,32
665.79,60,38,34
665.86,68,39,48
665.94,52,29,37
666.02,50,28,28
666.1,44,16,30
666.18,50,20,29
666.26,64,34,36
666.35,68,42,36
666.43,45,36,31
666.51,32,12,14
666.59,30,9,14
666.67,33,18,14
666.75,25,9,15
666.83,30,13,18
666.91,28,20,18
666.99,34,8,14
667.07,28,14,19
667.15,23,12,21
667.23,21,8,3
667.31,32,17,13
667.4,33,16,19
667.48,28,19,16
667.56,32,14,18
667.64,35,20,21
667.72,41,23,22
667.8,43,21,22
667.89,53,26,23
667.97,48,25,29
668.05,53,27,31
668.13,61,34,45
668.21,69,42,46
668.3,73,47,40
668.38,76,46,50
668.46,75,41,42
668.54,79,43,50
668.63,84,47,56
668.71,77,47,47
668.79,71,42,46
668.87,61,37,38
668.96,62,32,41
669.04,72,35,40
669.12,78,45,42
669.21,81,52,50
669.29,75,53,53
669.37,73,45,43
669.46,91,41,41
669.54,98,59,56
669.62,80,57,61
669.71,78,49,48
669.79,62,31,32
669.87,62,37,34
669.96,80,40,49
670.04,99,62,68
670.13,81,60,59
670.21,51,30,33
670.3,34,16,26
670.38,32,17,17
670.46,42,15,20
670.55,32,20,20
670.63,35,25,21
670.72,39,22,21
670.8,36,16,16
670.89,40,24,29
670.97,28,16,15
671.06,36,19,16
671.14,29,17,22
671.23,28,17,22
671.31,30,10,24
671.4,35,16,22
671.48,43,25,24
671.57,43,29,25
671.65,47,28,25
671.74,55,34,34
671.83,56,28,32
671.91,67,40,38
672,72,41,43
672.08,84,43,47
672.17,84,46,50
672.26,95,59,54
672.34,87,58,51
672.43,88,54,54
672.51,101,56,60
672.6,97,69,69
672.69,96,57,71
672.77,76,47,45
672.86,82,46,45
672.95,81,50,54
673.04,82,48,54
673.12,100,54,64
673.21,96,59,54
673.3,99,68,60
673.38,81,51,51
673.47,88,57,59
673.56,119,68,80
673.65,109,65,78
673.73,85,50,58
673.82,72,39,42
673.91,76,42,41
674,98,53,60
674.08,122,75,74
674.17,105,79,79
674.26,63,45,45
674.35,40,28,22
674.44,37,23,25
674.53,38,23,34
674.61,43,26,28
674.7,41,25,29
674.79,53,25,33
674.88,49,32,33
674.97,50,24,28
675.06,46,21,20
675.15,38,23,25
675.23,43,22,19
675.32,44,26,20
675.41,47,35,37
675.5,49,30,21
675.59,55,27,37
675.68,69,41,42
675.77,63,42,37
675.86,68,37,37
675.95,78,43,46
676.04,94,53,57
676.13,94,57,61
676.22,103,67,65
676.31,115,65,74
676.4,123,79,75
676.49,137,85,85
676.58,132,78,87
676.67,124,82,88
676.76,134,84,89
676.85,169,103,109
676.94,157,103,117
677.03,131,89,84
677.12,110,67,71
677.21,117,76,76
677.3,117,76,80
677.39,134,75,86
677.49,144,84,85
677.58,148,88,95
677.67,140,87,97
677.76,128,72,81
677.85,155,90,88
677.94,193,120,114
678.03,174,113,126
678.13,119,84,85
678.22,111,69,71
678.31,122,68,70
678.4,145,94,85
678.49,195,112,117
678.58,167,121,126
678.68,93,72,70
678.77,55,36,36
678.86,52,31,35
678.95,58,39,30
679.05,63,33,37
679.14,59,33,42
679.23,67,42,41
679.32,59,43,36
679.42,66,46,43
679.51,60,35,37
679.6,53,34,29
679.7,46,25,29
679.79,40,24,19
679.88,53,24,31
679.98,52,28,31
680.07,50,29,30
680.16,57,30,36
680.26,65,45,46
680.35,68,43,41
680.44,71,41,40
680.54,83,43,46
680.63,89,59,55
680.72,93,52,57
680.82,102,63,64
680.91,104,61,68
681.01,119,78,80
681.1,125,72,80
681.2,122,76,88
681.29,125,81,85
681.38,124,80,87
681.48,146,82,88
681.57,146,96,94
681.67,132,90,92
681.76,112,71,72
681.86,100,54,64
681.95,108,60,76
682.05,115,67,77
682.14,117,74,72
682.24,121,80,83
682.33,127,79,81
682.43,116,81,87
682.53,108,69,74
682.62,140,79,83
682.72,162,98,102
682.81,140,93,99
682.91,101,64,70
683,87,58,54
683.1,99,63,59
683.2,127,70,72
683.29,165,98,104
683.39,164,114,113
683.49,85,67,67
683.58,50,33,31
683.68,47,25,25
683.78,51,26,35
683.87,51,27,32
683.97,52,27,29
684.07,60,40,33
684.16,65,32,37
684.26,60,28,40
684.36,49,27,27
684.45,57,33,30
684.55,47,26,30
684.65,46,22,26
684.75,46,30,25
684.84,51,33,35
684.94,53,26,30
685.04,58,32,36
685.14,60,32,33
685.23,61,36,33
685.33,58,30,32
685.43,67,38,42
685.53,91,53,51
685.63,115,74,78
685.72,126,90,92
685.82,100,68,71
685.92,75,53,53
686.02,72,42,41
686.12,63,36,42
686.22,70,46,50
686.32,70,40,47
686.41,77,43,46
686.51,81,47,48
686.61,82,47,54
686.71,85,50,55
686.81,69,44,47
686.91,66,39,44
687.01,64,37,43
687.11,63,39,37
687.21,67,43,39
687.31,71,42,45
687.41,70,42,45
687.51,69,44,43
687.61,74,43,40
687.71,64,44,39
687.81,81,44,45
687.91,91,58,62
688.01,81,55,49
688.11,57,34,43
688.21,55,30,28
688.31,56,29,29
688.41,71,37,40
688.51,90,57,51
688.61,92,65,65
688.71,52,40,39
688.81,33,25,12
688.91,24,15,16
689.01,27,10,16
689.12,28,15,14
689.22,24,17,16
689.32,26,13,13
689.42,28,11,13
689.52,30,9,13
689.62,26,13,15
689.72,21,10,12
689.83,16,14,10
689.93,15,5,12
690.03,20,7,8
690.13,14,8,9
690.23,15,1,11
690.33,15,15,5
690.44,18,10,6
690.54,22,17,13
690.64,19,12,11
690.74,17,9,9
690.85,16,9,10
690.95,23,13,13
691.05,17,11,13
691.15,23,12,16
691.26,29,17,19
691.36,25,8,18
691.46,30,18,13
691.57,31,17,16
691.67,31,19,18
691.77,29,12,12
691.88,31,18,23
691.98,28,17,12
692.08,32,17,17
692.19,37,13,17
692.29,30,21,19
692.39,23,12,14
692.5,24,18,16
692.6,21,11,12
692.71,22,16,15
692.81,29,19,19
692.91,27,13,16
693.02,32,15,19
693.12,29,15,17
693.23,28,22,17
693.33,28,17,17
693.44,33,22,12
693.54,32,19,20
693.65,27,21,17
693.75,35,20,20
693.85,25,12,12
693.96,24,10,8
694.06,33,16,9
694.17,36,13,17
694.28,37,26,21
694.38,32,19,22
694.49,20,9,10
694.59,18,13,13
694.7,13,5,6
694.8,12,3,4
694.91,17,9,15
695.01,10,5,9
695.12,14,11,2
695.23,16,5,5
695.33,13,9,7
695.44,15,9,7
695.54,14,4,5
695.65,16,9,12
695.76,8,5,9
695.86,12,0,4
695.97,11,3,6
696.08,7,0,6
696.18,9,0,4
696.29,8,0,4
696.4,16,7,5
696.5,15,4,7
696.61,8,0,11
696.72,14,2,4
696.83,6,3,7
696.93,5,1,6
697.04,9,2,1
697.15,5,6,0
697.26,13,4,3
697.36,15,5,4
697.47,9,0,7
697.58,6,0,6
697.69,7,7,0
697.79,10,5,7
697.9,10,5,6
698.01,17,0,1
698.12,10,11,11
698.23,10,1,6
698.34,6,4,1
698.44,11,0,1
698.55,16,8,7
698.66,11,5,5
698.77,11,5,2
698.88,13,0,6
698.99,11,7,4
699.1,12,9,11
699.21,6,8,8
699.32,20,7,7
699.42,16,6,4
699.53,13,1,6
699.64,9,5,4
699.75,12,4,0
699.86,15,5,6
699.97,15,5,4
700.08,14,5,0
700.19,8,0,6
700.3,6,7,1
700.41,10,10,1
700.52,6,2,1
700.63,14,0,5
700.74,12,0,3
700.85,11,0,3
700.96,14,7,3
701.07,6,2,0
701.18,10,6,2
701.29,14,2,0
701.4,13,6,12
701.52,10,4,5
701.63,10,3,4
701.74,11,7,3
701.85,8,7,3
701.96,11,3,8
702.07,13,9,4
702.18,14,6,6
702.29,9,4,5
702.4,12,6,2
702.52,16,10,8
702.63,9,2,5
702.74,14,2,10
702.85,13,8,5
702.96,24,5,11
703.07,18,7,12
703.19,19,10,12
703.3,10,9,5
703.41,7,5,8
703.52,12,6,3
703.64,6,5,1
703.75,11,5,2
703.86,9,7,5
703.97,18,10,2
704.09,12,4,2
704.2,17,3,6
704.31,17,8,4
704.42,16,7,3
704.54,9,6,5
704.65,12,6,3
704.76,16,0,6
704.88,12,5,4
704.99,12,1,6
705.1,8,3,6
705.22,13,7,0
705.33,11,9,9
705.45,21,1,8
705.56,16,3,0
705.67,12,0,4
705.79,15,3,9
705.9,16,10,7
706.01,25,11,7
706.13,17,8,6
706.24,16,6,9
706.36,16,6,9
706.47,17,10,6
706.59,17,20,7
706.7,16,14,5
706.82,18,10,1
706.93,21,6,8
707.05,16,9,8
707.16,23,8,6
707.28,24,18,11
707.39,23,16,16
707.51,23,20,13
707.62,28,11,8
707.74,25,15,9
707.85,31,11,14
707.97,33,17,13
708.08,29,11,17
708.2,27,18,16
708.31,44,16,22
708.43,42,24,27
708.55,44,32,26
708.66,33,16,22
708.78,28,11,10
708.89,14,11,6
709.01,14,6,9
709.13,14,4,10
709.24,14,2,5
709.36,9,6,0
709.48,12,3,7
709.59,10,7,13
709.71,18,7,3
709.83,14,11,5
709.94,17,3,6
710.06,14,10,12
710.18,12,7,2
710.3,17,6,9
710.41,22,9,8
710.53,15,2,8
710.65,15,6,6
710.77,15,6,9
710.88,19,6,7
711,16,4,7
711.12,16,2,10
711.24,14,9,12
711.35,10,11,13
711.47,17,10,4
711.59,21,13,5
711.71,20,10,9
711.83,21,13,9
711.94,24,12,6
712.06,24,12,9
712.18,36,19,21
712.3,30,16,18
712.42,37,16,16
712.54,27,20,22
712.66,35,14,24
712.78,34,18,16
712.89,39,24,24
713.01,33,19,17
713.13,40,19,17
713.25,29,13,12
713.37,33,17,18
713.49,36,21,23
713.61,39,21,23
713.73,38,22,17
713.85,40,26,24
713.97,45,29,25
714.09,46,23,20
714.21,39,25,23
714.33,44,26,26
714.45,51,31,29
714.57,68,40,42
714.69,96,53,57
714.81,96,71,66
714.93,70,51,45
715.05,33,24,23
715.17,29,12,16
715.29,17,10,9
715.41,22,18,17
715.53,20,17,13
715.65,21,15,24
715.78,24,12,17
715.9,17,11,11
716.02,19,13,13
716.14,13,6,2
716.26,12,4,8
716.38,16,5,11
716.5,16,9,10
716.62,12,2,5
716.75,10,8,6
716.87,22,1,9
716.99,10,9,14
717.11,12,7,4
717.23,11,3,6
717.36,9,8,6
717.48,12,4,6
717.6,13,3,7
717.72,9,5,6
717.85,9,6,5
717.97,14,6,12
718.09,19,6,6
718.21,17,2,11
718.34,14,4,10
718.46,14,4,3
718.58,10,8,7
718.7,12,12,11
718.83,22,12,9
718.95,24,10,5
719.07,20,7,6
719.2,22,10,9
719.32,28,14,9
719.44,26,16,14
719.57,20,14,20
719.69,26,16,14
719.82,23,11,15
719.94,34,16,18
720.06,33,10,14
720.19,27,14,19
720.31,34,13,20
720.44,28,18,25
720.56,43,15,23
720.68,41,25,26
720.81,42,18,27
720.93,43,23,28
721.06,41,32,27
721.18,48,30,27
721.31,45,30,27
721.43,44,33,24
721.56,49,27,24
721.68,53,30,27
721.81,46,38,36
721.93,38,27,27
722.06,36,20,16
722.18,40,22,25
722.31,36,22,29
722.43,37,20,23
722.56,49,19,24
722.68,45,24,36
722.81,50,31,28
722.94,54,41,34
723.06,37,23,32
723.19,45,19,19
723.31,38,21,25
723.44,52,23,32
723.57,58,32,38
723.69,56,40,34
723.82,43,25,30
723.95,33,21,24
724.07,39,19,30
724.2,37,23,28
724.33,28,22,34
724.45,47,26,22
724.58,55,31,34
724.71,55,40,43
724.83,41,25,31
724.96,29,17,14
725.09,25,13,16
725.21,22,18,15
725.34,26,15,24
725.47,28,12,16
725.6,30,16,13
725.72,26,19,15
725.85,30,17,18
725.98,32,23,16
726.11,24,20,17
726.24,20,12,16
726.36,20,4,5
726.49,21,9,12
726.62,18,8,8
726.75,20,4,11
726.88,19,15,14
727.01,15,12,15
727.13,22,4,12
727.26,22,9,14
727.39,22,12,17
727.52,24,11,16
727.65,24,12,18
727.78,24,10,11
727.91,24,16,10
728.04,28,11,13
728.17,33,15,15
728.29,33,14,16
728.42,34,18,19
728.55,31,15,26
728.68,33,21,21
728.81,31,15,19
728.94,33,19,22
729.07,45,27,27
729.2,40,24,25
729.33,42,22,25
729.46,49,23,36
729.59,48,27,36
729.72,46,29,35
729.85,54,39,34
729.98,59,35,37
730.11,67,38,46
730.24,57,45,41
730.37,61,44,47
730.51,71,49,48
730.64,83,55,59
730.77,87,56,60
730.9,80,47,52
731.03,78,51,50
731.16,72,50,52
731.29,90,53,57
731.42,89,57,54
731.55,77,57,57
731.69,68,42,49
731.82,70,40,42
731.95,69,33,36
732.08,68,44,42
732.21,62,35,38
732.34,77,42,48
732.48,73,51,52
732.61,80,54,54
732.74,91,53,57
732.87,76,56,56
733,58,34,41
733.14,67,32,40
733.27,88,46,58
733.4,92,60,65
733.53,99,63,68
733.67,75,57,57
733.8,62,42,43
733.93,53,34,40
734.07,60,32,36
734.2,59,38,41
734.33,73,35,44
734.47,84,47,48
734.6,95,56,66
734.73,87,60,67
734.87,63,37,44
735,36,25,27
735.13,34,18,23
735.27,30,15,22
735.4,30,16,21
735.53,36,19,21
735.67,36,14,19
735.8,38,23,27
735.94,33,13,26
736.07,40,17,20
736.2,37,28,18
736.34,31,26,24
736.47,27,18,20
736.61,28,17,19
736.74,21,12,11
736.88,22,16,17
737.01,27,13,16
737.15,30,24,22
737.28,28,15,13
737.42,29,18,19
737.55,42,17,20
737.69,42,20,27
737.82,41,35,24
737.96,31,28,28
738.09,32,25,26
738.23,26,16,18
738.36,33,12,18
738.5,36,13,21
738.64,40,20,20
738.77,34,19,21
738.91,31,18,20
739.04,37,24,22
