WL,Data,Data,Data
582.78,12,12,10
582.9,14,14,6
583.02,20,17,9
583.13,8,12,7
583.25,14,7,7
583.37,14,9,9
583.49,15,12,13
583.61,11,13,12
583.73,14,9,7
583.85,20,9,11
583.97,20,12,15
584.08,9,7,12
584.2,16,17,13
584.32,11,9,12
584.44,12,19,11
584.56,18,11,14
584.68,16,20,11
584.79,13,10,9
584.91,16,12,16
585.03,15,6,10
585.15,17,15,12
585.27,12,15,9
585.38,14,11,12
585.5,11,8,15
585.62,20,15,15
585.74,16,6,14
585.85,18,10,8
585.97,11,6,11
586.09,13,8,11
586.21,18,11,10
586.32,16,14,15
586.44,14,12,7
586.56,18,11,21
586.67,11,14,13
586.79,12,11,8
586.91,12,8,13
587.03,8,10,14
587.14,6,9,11
587.26,16,13,8
587.38,11,6,14
587.49,13,9,5
587.61,16,13,11
587.72,9,11,11
587.84,16,20,7
587.96,13,7,16
588.07,11,10,12
588.19,16,8,18
588.31,9,13,9
588.42,8,15,11
588.54,20,21,15
588.65,11,6,8
588.77,12,8,13
588.89,16,7,12
589,13,10,11
589.12,10,11,9
589.23,18,15,16
589.35,11,14,14
589.46,18,11,9
589.58,17,14,16
589.69,6,13,10
589.81,8,11,12
589.92,7,9,12
590.04,15,6,9
590.15,14,8,8
590.27,15,17,15
590.38,10,11,15
590.5,11,12,6
590.61,13,13,16
590.73,12,12,11
590.84,14,11,8
590.96,14,12,8
591.07,15,17,13
591.19,12,10,15
591.3,14,11,3
591.41,11,3,9
591.53,14,7,6
591.64,7,13,4
591.76,10,9,12
591.87,11,10,14
591.98,18,12,11
592.1,9,12,14
592.21,13,12,15
592.33,13,20,15
592.44,13,12,12
592.55,15,6,7
592.67,10,12,9
592.78,17,16,19
592.89,12,15,17
593.01,21,13,10
593.12,11,13,14
593.23,16,15,12
593.35,13,12,21
593.46,14,16,18
593.57,12,13,11
593.69,14,13,9
593.8,20,11,13
593.91,26,12,15
594.02,22,17,12
594.14,19,16,13
594.25,19,15,13
594.36,28,13,15
594.47,29,22,12
594.59,25,17,20
594.7,36,30,22
594.81,44,31,30
594.92,65,26,31
595.03,78,36,41
595.15,93,48,39
595.26,93,46,43
595.37,70,41,41
595.48,67,35,36
595.59,50,36,29
595.71,54,26,27
595.82,50,22,20
595.93,33,25,25
596.04,36,23,17
596.15,25,22,22
596.26,31,13,19
596.37,29,18,17
596.49,29,18,15
596.6,24,23,24
596.71,32,17,16
596.82,34,10,9
596.93,25,15,16
597.04,24,18,14
597.15,21,21,11
597.26,23,21,15
597.37,25,16,13
597.48,23,18,19
597.59,22,17,17
597.7,20,18,11
597.81,24,21,14
597.92,31,21,18
598.03,21,16,17
598.14,23,19,18
598.25,15,16,16
598.36,21,21,24
598.47,25,20,13
598.58,28,15,16
598.69,18,15,21
598.8,18,14,14
598.91,19,13,12
599.02,15,10,15
599.13,17,14,12
599.24,18,10,14
599.35,17,16,16
599.46,20,9,15
599.57,14,14,15
599.68,19,15,18
599.79,14,10,16
599.9,13,10,12
600.01,19,11,19
600.11,18,13,12
600.22,17,16,16
600.33,14,18,15
600.44,15,11,10
600.55,18,18,14
600.66,18,9,11
600.77,18,10,10
600.87,12,13,10
600.98,7,12,11
601.09,16,11,11
601.2,17,9,11
601.31,15,14,14
601.42,15,13,7
601.52,13,16,13
601.63,12,13,13
601.74,16,17,16
601.85,13,17,12
601.95,13,15,17
602.06,14,14,12
602.17,18,17,11
602.28,11,13,7
602.38,18,23,22
602.49,15,11,15
602.6,15,12,17
602.71,15,13,12
602.81,17,9,6
602.92,14,11,16
603.03,17,12,13
603.13,18,19,7
603.24,17,12,6
603.35,19,9,13
603.45,18,9,15
603.56,23,18,14
603.67,12,14,6
603.77,14,19,13
603.88,12,10,14
603.99,18,13,14
604.09,14,22,7
604.2,12,13,5
604.31,9,10,8
604.41,19,15,16
604.52,19,13,7
604.62,12,7,12
604.73,7,9,11
604.83,12,9,5
604.94,13,12,7
605.05,15,14,13
605.15,14,6,8
605.26,16,13,10
605.36,18,11,11
605.47,17,17,8
605.57,18,10,16
605.68,14,11,10
605.78,17,10,13
605.89,18,12,9
605.99,19,9,8
606.1,11,9,9
606.2,11,13,9
606.31,17,9,15
606.41,9,10,9
606.52,10,14,12
606.62,12,15,17
606.73,9,14,9
606.83,19,18,11
606.93,13,15,10
607.04,9,9,15
607.14,17,12,15
607.25,16,17,16
607.35,15,8,16
607.45,8,10,11
607.56,18,10,13
607.66,11,14,1
607.77,15,14,12
607.87,7,10,15
607.97,11,9,13
608.08,16,13,11
608.18,13,13,12
608.28,15,9,10
608.39,3,11,13
608.49,12,8,6
608.59,18,10,13
608.7,6,11,12
608.8,15,6,9
608.9,10,10,6
609.01,12,17,15
609.11,19,15,12
609.21,14,13,11
609.31,18,12,8
609.42,9,16,15
609.52,16,18,13
609.62,16,8,17
609.72,26,15,19
609.83,16,15,21
609.93,15,11,12
610.03,18,16,13
610.13,16,18,17
610.23,20,13,10
610.34,17,14,14
610.44,19,16,12
610.54,18,11,14
610.64,9,13,5
610.74,14,17,13
610.84,14,11,8
610.95,13,15,9
611.05,10,10,10
611.15,12,10,11
611.25,12,6,12
611.35,11,5,11
611.45,12,3,6
611.55,14,10,10
611.65,7,14,10
611.76,8,10,5
611.86,19,13,9
611.96,16,12,14
612.06,12,5,10
612.16,9,13,10
612.26,13,7,13
612.36,11,15,11
612.46,6,12,16
612.56,10,11,11
612.66,10,7,12
612.76,12,9,11
612.86,10,8,11
612.96,7,17,12
613.06,16,13,10
613.16,11,11,15
613.26,11,13,10
613.36,15,16,10
613.46,14,10,9
613.56,14,7,10
613.66,4,4,7
613.76,13,11,7
613.86,8,11,9
613.96,12,10,13
614.06,15,8,9
614.15,16,10,9
614.25,7,16,10
614.35,6,11,14
614.45,12,17,7
614.55,14,9,14
614.65,6,5,6
614.75,14,5,7
614.85,14,15,3
614.94,9,14,13
615.04,12,5,7
615.14,12,16,11
615.24,21,17,18
615.34,13,14,6
615.44,12,9,9
615.53,5,9,8
615.63,10,11,13
615.73,14,11,10
615.83,12,9,9
615.93,16,0,13
616.02,8,8,11
616.12,10,12,13
616.22,18,22,8
616.32,18,11,6
616.41,9,10,11
616.51,7,11,5
616.61,11,20,11
616.71,16,15,5
616.8,14,21,12
616.9,15,9,8
617,10,12,7
617.09,10,6,10
617.19,12,13,9
617.29,13,11,14
617.38,12,11,12
617.48,18,24,13
617.58,14,6,8
617.67,12,13,14
617.77,17,13,9
617.87,11,11,13
617.96,9,16,11
618.06,14,10,13
618.15,21,15,3
618.25,16,10,6
618.35,10,13,11
618.44,16,19,13
618.54,11,10,11
618.63,5,13,9
618.73,11,12,13
618.82,12,17,14
618.92,18,12,11
619.02,13,9,5
619.11,11,15,13
619.21,9,20,17
619.3,15,15,15
619.4,11,14,12
619.49,14,17,10
619.59,17,13,12
619.68,12,10,15
619.78,14,13,11
619.87,16,10,10
619.96,9,15,13
620.06,11,14,19
620.15,15,21,17
620.25,12,9,13
620.34,10,8,4
620.44,16,13,11
620.53,14,9,10
620.62,16,11,9
620.72,11,4,14
620.81,13,8,10
620.91,14,12,14
621,14,13,9
621.09,15,15,13
621.19,13,11,11
621.28,18,17,14
621.37,13,11,13
621.47,10,11,11
621.56,8,16,10
621.65,18,18,17
621.75,12,21,14
621.84,16,14,9
621.93,11,11,14
622.03,13,14,8
622.12,13,9,14
622.21,14,11,16
622.31,15,16,13
622.4,14,14,14
622.49,18,19,16
622.58,19,19,15
622.68,24,10,16
622.77,11,18,15
622.86,14,11,17
622.95,19,17,12
623.04,18,23,16
623.14,21,17,17
623.23,15,21,18
623.32,12,20,18
623.41,23,14,16
623.5,22,21,17
623.6,21,15,12
623.69,20,23,12
623.78,18,14,21
623.87,19,23,17
623.96,25,27,25
624.05,16,27,13
624.14,27,27,22
624.23,20,20,24
624.33,20,22,25
624.42,22,21,20
624.51,21,25,21
624.6,31,25,22
624.69,28,23,20
624.78,21,30,28
624.87,26,24,22
624.96,27,24,23
625.05,26,23,25
625.14,29,26,30
625.23,31,34,31
625.32,40,39,28
625.41,42,33,35
625.5,39,39,41
625.59,47,35,40
625.68,31,40,41
625.77,49,45,39
625.86,62,51,50
625.95,61,51,47
626.04,59,55,51
626.13,57,52,56
626.22,62,58,59
626.31,73,72,69
626.4,70,69,66
626.49,80,80,66
626.58,102,90,91
626.67,127,114,107
626.75,152,129,134
626.84,202,166,169
626.93,315,258,256
627.02,1725,1356,1388
627.11,4041,4048,4048
627.2,4041,4048,4048
627.29,4041,4048,4048
627.37,4041,4048,4048
627.46,4041,4048,4048
627.55,4041,4048,4048
627.64,4041,4048,4048
627.73,4041,4048,4048
627.82,4041,4048,4048
627.9,4041,4048,4048
627.99,2358,2817,2615
628.08,932,977,922
628.17,499,488,487
628.25,297,305,299
628.34,200,200,193
628.43,149,141,136
628.52,114,112,100
628.6,94,87,80
628.69,74,76,72
628.78,75,71,63
628.87,63,54,53
628.95,53,58,51
629.04,45,38,37
629.13,50,46,40
629.21,43,40,39
629.3,39,40,28
629.39,40,41,33
629.47,34,34,27
629.56,34,41,30
629.65,34,29,33
629.73,30,36,33
629.82,29,35,31
629.9,27,23,28
629.99,24,31,21
630.08,30,26,25
630.16,25,23,24
630.25,27,20,26
630.33,29,35,30
630.42,18,24,22
630.5,23,19,21
630.59,17,24,19
630.68,20,28,18
630.76,23,25,22
630.85,25,22,24
630.93,18,25,21
631.02,19,25,16
631.1,15,16,18
631.19,16,20,19
631.27,15,17,23
631.36,19,14,20
631.44,22,19,21
631.52,23,19,12
631.61,16,18,15
631.69,19,17,17
631.78,17,12,20
631.86,14,23,12
631.95,10,14,15
632.03,20,16,11
632.11,16,8,9
632.2,17,10,11
632.28,14,16,10
632.37,9,14,12
632.45,17,16,15
632.53,17,16,12
632.62,14,17,12
632.7,20,15,12
632.78,19,18,17
632.87,13,13,15
632.95,15,14,4
633.03,10,12,13
633.12,17,15,5
633.2,10,12,8
633.28,14,12,9
633.37,10,12,9
633.45,16,11,6
633.53,17,14,5
633.61,12,12,10
633.7,13,15,11
633.78,14,13,11
633.86,8,11,5
633.94,17,14,13
634.03,17,5,11
634.11,9,11,12
634.19,11,8,13
634.27,16,9,12
634.35,12,16,14
634.44,13,8,4
634.52,14,6,8
634.6,7,3,17
634.68,12,16,10
634.76,6,15,14
634.84,14,11,13
634.92,12,15,18
635.01,10,11,4
635.09,12,12,9
635.17,15,13,8
635.25,17,13,11
635.33,15,20,21
635.41,8,8,15
635.49,8,11,9
635.57,12,15,10
635.65,15,12,9
635.73,9,14,12
635.81,15,9,11
635.89,15,13,7
635.97,15,12,4
636.05,17,16,10
636.13,12,10,11
636.21,10,13,15
636.29,4,19,15
636.37,12,9,10
636.45,7,11,12
636.53,14,12,15
636.61,15,14,10
636.69,8,15,9
636.77,16,14,12
636.85,13,5,17
636.93,15,9,10
637.01,8,14,10
637.09,18,6,12
637.17,10,11,12
637.25,8,7,15
637.33,12,8,13
637.41,9,9,14
637.48,16,4,9
637.56,12,12,13
637.64,11,12,9
637.72,10,12,10
637.8,15,9,12
637.88,11,11,13
637.95,10,9,10
638.03,7,7,8
638.11,9,12,8
638.19,16,8,9
638.27,19,17,14
638.34,8,9,13
638.42,10,17,5
638.5,10,10,15
638.58,7,5,2
638.66,10,15,9
638.73,6,8,12
638.81,16,12,14
638.89,11,8,8
638.96,11,12,6
639.04,15,10,9
639.12,20,17,11
639.2,9,6,13
639.27,13,15,15
639.35,9,15,11
639.43,13,3,13
639.5,7,10,6
639.58,14,9,10
639.66,14,8,13
639.73,9,10,15
639.81,11,13,9
639.88,12,12,3
639.96,11,7,8
640.04,17,18,19
640.11,9,9,10
640.19,10,12,15
640.26,12,12,10
640.34,9,16,5
640.42,11,8,8
640.49,17,13,12
640.57,10,11,9
640.64,12,13,7
640.72,7,9,14
640.79,12,12,13
640.87,12,11,4
640.94,9,9,12
641.02,13,10,5
641.09,10,7,7
641.17,14,14,10
641.24,10,8,17
641.32,12,10,12
641.39,8,9,12
641.47,5,7,10
641.54,13,13,6
641.61,19,12,14
641.69,11,12,13
641.76,5,13,8
641.84,15,17,14
641.91,7,8,8
641.98,12,9,0
642.06,5,12,12
642.13,12,13,13
642.2,15,13,13
642.28,5,9,9
642.35,15,8,8
642.43,9,14,8
642.5,12,12,8
642.57,11,16,9
642.64,10,11,9
642.72,10,10,9
642.79,13,15,7
642.86,13,10,13
642.94,10,11,7
643.01,4,9,12
643.08,10,6,11
643.15,10,7,9
643.23,12,8,8
643.3,9,7,15
643.37,10,6,9
643.44,14,15,9
643.52,11,10,11
643.59,5,12,7
643.66,8,6,10
643.73,10,13,4
643.8,10,14,6
643.88,14,14,11
643.95,5,7,6
644.02,13,5,12
644.09,8,10,12
644.16,9,9,9
644.23,10,13,11
644.3,12,13,6
644.37,9,8,11
644.45,5,10,11
644.52,7,8,14
644.59,9,12,11
644.66,9,8,11
644.73,16,14,7
644.8,15,8,12
644.87,7,8,14
644.94,12,8,6
645.01,8,6,8
645.08,8,12,16
645.15,7,10,9
645.22,11,13,14
645.29,5,15,7
645.36,12,3,7
661,0,0,0
661.08,3,4,5
661.15,1,6,8
661.23,10,5,3
661.3,4,6,9
661.38,8,5,12
661.45,6,5,2
661.53,11,9,8
661.6,9,8,4
661.68,6,6,7
661.75,2,6,4
661.83,8,3,11
661.9,11,8,0
661.98,13,0,6
662.05,6,9,11
662.13,8,5,10
662.21,10,5,6
662.28,12,6,2
662.36,2,8,3
662.43,9,12,7
662.51,8,13,7
662.59,14,11,11
662.66,6,3,7
662.74,6,6,3
662.82,8,9,2
662.89,7,13,13
662.97,2,11,8
663.05,10,9,8
663.12,8,3,5
663.2,6,6,2
663.28,6,4,6
663.35,13,2,7
663.43,8,3,7
663.51,15,10,8
663.59,7,9,8
663.66,10,8,9
663.74,6,7,9
663.82,6,1,6
663.9,10,10,9
663.97,9,8,7
664.05,9,5,8
664.13,9,4,12
664.21,6,4,6
664.29,0,0,5
664.36,13,10,12
664.44,8,9,4
664.52,7,8,15
664.6,10,11,10
664.68,2,0,4
664.76,11,6,1
664.83,12,7,9
664.91,10,8,6
664.99,9,8,6
665.07,14,7,4
665.15,7,8,9
665.23,5,5,12
665.31,6,4,7
665.39,2,1,5
665.47,9,2,0
665.55,9,3,4
665.63,11,7,9
665.71,7,6,5
665.79,12,8,5
665.86,10,10,8
665.94,10,6,3
666.02,8,12,5
666.1,13,8,3
666.18,12,8,12
666.26,9,5,7
666.35,4,3,4
666.43,8,12,3
666.51,9,7,8
666.59,17,2,5
666.67,9,11,6
666.75,6,10,5
666.83,2,4,10
666.91,4,10,7
666.99,8,5,5
667.07,6,7,10
667.15,10,7,3
667.23,11,2,7
667.31,10,4,11
667.4,7,13,9
667.48,7,9,9
667.56,9,7,4
667.64,7,3,5
667.72,4,3,7
667.8,9,12,9
667.89,10,2,10
667.97,11,2,2
668.05,4,5,5
668.13,8,6,11
668.21,6,3,9
668.3,9,12,7
668.38,13,12,12
668.46,10,4,9
668.54,12,11,12
668.63,15,4,6
668.71,11,4,13
668.79,9,5,4
668.87,16,12,8
668.96,6,8,7
669.04,9,9,12
669.12,9,3,6
669.21,8,9,8
669.29,16,13,10
669.37,14,13,9
669.46,8,8,7
669.54,6,9,9
669.62,11,4,8
669.71,13,13,13
669.79,8,6,0
669.87,11,8,3
669.96,11,11,10
670.04,6,10,14
670.13,9,10,9
670.21,11,10,8
670.3,10,7,9
670.38,13,12,15
670.46,14,13,10
670.55,12,15,8
670.63,8,5,6
670.72,17,6,12
670.8,9,10,7
670.89,15,13,17
670.97,11,15,0
671.06,16,10,8
671.14,15,12,10
671.23,9,4,9
671.31,7,9,10
671.4,14,5,10
671.48,18,6,13
671.57,19,7,11
671.65,16,13,11
671.74,12,5,12
671.83,17,7,11
671.91,13,16,10
672,18,9,7
672.08,15,7,8
672.17,13,10,3
672.26,13,8,11
672.34,18,17,8
672.43,15,6,9
672.51,17,12,9
672.6,15,13,8
672.69,17,6,11
672.77,13,10,8
672.86,19,12,9
672.95,16,6,9
673.04,21,12,16
673.12,24,18,17
673.21,33,21,25
673.3,39,28,25
673.38,40,20,25
673.47,38,19,24
673.56,37,24,31
673.65,29,22,32
673.73,31,21,18
673.82,24,23,19
673.91,30,18,19
674,33,19,21
674.08,35,25,22
674.17,42,20,22
674.26,45,28,28
674.35,47,34,29
674.44,60,35,25
674.53,82,51,46
674.61,110,72,78
674.7,159,98,102
674.79,295,176,173
674.88,1444,605,604
674.97,4095,4095,4095
675.06,4095,4095,4095
675.15,4095,4095,4095
675.23,4095,4095,4095
675.32,3765,3558,3543
675.41,682,590,601
675.5,265,215,213
675.59,138,111,116
675.68,84,72,66
675.77,69,54,52
675.86,49,41,40
675.95,52,38,31
676.04,39,27,30
676.13,28,20,27
676.22,29,23,14
676.31,28,15,23
676.4,26,16,15
676.49,16,22,15
676.58,25,11,15
676.67,13,12,11
676.76,18,12,12
676.85,15,14,13
676.94,17,12,10
677.03,14,15,13
677.12,15,5,10
677.21,11,9,9
677.3,10,10,9
677.39,15,16,9
677.49,9,8,13
677.58,17,14,10
677.67,11,14,17
677.76,13,9,7
677.85,13,14,7
677.94,16,7,13
678.03,10,7,6
678.13,13,7,8
678.22,22,12,10
678.31,10,12,6
678.4,14,6,10
678.49,12,8,10
678.58,13,5,8
678.68,11,5,8
678.77,12,10,10
678.86,19,6,6
678.95,4,8,10
679.05,16,6,7
679.14,8,11,9
679.23,14,8,15
679.32,7,6,10
679.42,14,10,14
679.51,10,13,6
679.6,12,7,5
679.7,12,13,10
679.79,15,8,13
679.88,4,6,6
679.98,4,8,11
680.07,13,6,9
680.16,8,10,11
680.26,5,10,5
680.35,11,12,8
680.44,16,7,6
680.54,6,6,7
680.63,10,16,6
680.72,11,7,8
680.82,12,10,4
680.91,10,6,9
681.01,19,12,11
681.1,13,8,8
681.2,7,6,7
681.29,10,6,5
681.38,6,14,8
681.48,11,3,11
681.57,8,5,7
681.67,16,8,10
681.76,10,2,9
681.86,13,4,3
681.95,11,11,13
682.05,1,4,4
682.14,5,5,6
682.24,12,16,10
682.33,7,7,5
682.43,12,4,1
682.53,12,10,2
682.62,6,10,8
682.72,11,7,9
682.81,11,8,7
682.91,7,8,7
683,6,2,6
683.1,12,12,5
683.2,11,6,3
683.29,11,7,7
683.39,3,8,5
683.49,8,6,9
683.58,6,8,7
683.68,7,5,8
683.78,10,10,11
683.87,7,7,6
683.97,9,13,7
684.07,17,14,3
684.16,12,10,3
684.26,7,2,7
684.36,8,5,11
684.45,7,7,12
684.55,9,14,10
684.65,6,3,3
684.75,5,6,8
684.84,10,15,9
684.94,13,7,1
685.04,12,5,2
685.14,13,11,10
685.23,10,8,8
685.33,12,7,4
685.43,12,7,12
685.53,7,0,9
685.63,8,6,13
685.72,14,11,10
685.82,10,8,7
685.92,12,11,10
686.02,3,7,7
686.12,10,6,12
686.22,12,10,4
686.32,8,5,5
686.41,9,9,9
686.51,8,4,9
686.61,10,6,7
686.71,11,8,3
686.81,12,10,0
686.91,12,6,9
687.01,4,2,4
687.11,9,6,2
687.21,9,6,3
687.31,13,8,6
687.41,8,4,6
687.51,9,2,6
687.61,7,4,0
687.71,5,2,5
687.81,6,10,11
687.91,9,3,1
688.01,8,9,8
688.11,7,9,17
688.21,3,6,13
688.31,10,4,8
688.41,7,8,5
688.51,14,8,8
688.61,9,10,8
688.71,5,3,2
688.81,12,7,6
688.91,9,10,3
689.01,11,8,6
689.12,11,3,10
689.22,9,12,7
689.32,1,7,8
689.42,7,0,8
689.52,7,6,4
689.62,8,4,7
689.72,9,9,8
689.83,10,8,8
689.93,8,9,6
690.03,11,4,5
690.13,10,11,3
690.23,9,5,10
690.33,11,6,9
690.44,9,4,8
690.54,10,8,10
690.64,12,5,4
690.74,10,4,7
690.85,9,0,8
690.95,11,2,5
691.05,5,9,5
691.15,6,15,4
691.26,6,10,9
691.36,15,8,7
691.46,8,11,5
691.57,9,9,0
691.67,11,4,10
691.77,9,5,0
691.88,11,4,9
691.98,5,2,2
692.08,14,4,4
692.19,8,2,9
692.29,7,3,8
692.39,9,3,5
692.5,3,4,6
692.6,4,7,5
692.71,7,4,3
692.81,6,8,6
692.91,9,6,8
693.02,6,9,12
693.12,11,1,5
693.23,15,5,5
693.33,6,5,0
693.44,9,2,6
693.54,6,9,5
693.65,8,9,6
693.75,13,8,7
693.85,8,10,3
693.96,6,2,7
694.06,8,15,6
694.17,9,5,6
694.28,12,5,1
694.38,12,7,8
694.49,11,8,9
694.59,6,1,8
694.7,9,8,6
694.8,5,9,10
694.91,9,6,9
695.01,7,2,6
695.12,9,12,7
695.23,11,8,9
695.33,7,11,11
695.44,14,6,8
695.54,15,8,7
695.65,8,11,11
695.76,9,5,9
695.86,7,8,6
695.97,9,5,2
696.08,8,5,9
696.18,9,4,5
696.29,9,4,9
696.4,16,12,7
696.5,10,10,8
696.61,8,5,0
696.72,11,13,7
696.83,9,6,1
696.93,13,5,3
697.04,11,9,2
697.15,13,5,6
697.26,7,4,8
697.36,16,6,6
697.47,10,5,5
697.58,5,2,1
697.69,5,7,9
697.79,7,7,4
697.9,8,8,7
698.01,11,13,2
698.12,11,4,13
698.23,5,7,7
698.34,12,7,2
698.44,10,5,2
698.55,17,13,8
698.66,10,7,5
698.77,8,4,9
698.88,5,8,6
698.99,8,10,10
699.1,7,3,11
699.21,12,13,13
699.32,8,11,9
699.42,8,3,9
699.53,11,11,6
699.64,11,10,4
699.75,10,8,8
699.86,6,9,9
699.97,11,4,1
700.08,17,5,2
700.19,3,6,12
700.3,6,8,11
700.41,6,4,4
700.52,13,9,10
700.63,5,2,3
700.74,4,8,5
700.85,5,4,4
700.96,6,9,2
701.07,8,2,4
701.18,12,8,6
701.29,6,2,4
701.4,6,4,3
701.52,6,11,9
701.63,8,6,6
701.74,1,9,10
701.85,7,9,3
701.96,3,5,3
702.07,7,6,7
702.18,14,6,9
702.29,7,10,9
702.4,11,3,7
702.52,6,11,3
702.63,8,2,8
702.74,5,4,2
702.85,2,4,7
702.96,2,9,4
703.07,10,7,4
703.19,11,9,8
703.3,8,5,6
703.41,9,3,6
703.52,4,8,3
703.64,9,3,4
703.75,6,0,1
703.86,4,5,5
703.97,10,5,7
704.09,0,1,5
704.2,8,2,5
704.31,8,9,5
704.42,9,4,1
704.54,7,1,4
704.65,9,6,7
704.76,5,3,6
704.88,4,0,9
704.99,8,3,0
705.1,10,5,6
705.22,9,6,7
705.33,14,5,6
705.45,6,2,4
705.56,9,10,5
705.67,7,10,6
705.79,8,8,5
705.9,10,4,5
706.01,8,11,8
706.13,8,7,11
706.24,10,6,5
706.36,5,6,7
706.47,9,5,0
706.59,10,9,9
706.7,8,7,6
706.82,7,0,1
706.93,11,6,3
707.05,7,6,7
707.16,11,8,8
707.28,11,6,2
707.39,14,8,2
707.51,13,6,6
707.62,8,5,6
707.74,12,5,4
707.85,9,7,7
707.97,14,10,15
708.08,8,6,2
708.2,9,6,5
708.31,12,9,12
708.43,8,10,9
708.55,5,7,10
708.66,0,1,5
708.78,9,9,10
708.89,13,3,6
709.01,10,6,3
709.13,10,8,9
709.24,8,4,12
709.36,7,8,3
709.48,9,8,4
709.59,16,8,6
709.71,14,7,7
709.83,10,9,3
709.94,11,11,3
710.06,9,10,6
710.18,11,4,5
710.3,10,5,2
710.41,10,2,6
710.53,11,0,4
710.65,14,2,3
710.77,12,4,6
710.88,7,6,0
711,7,6,5
711.12,4,8,0
711.24,10,6,4
711.35,7,1,3
711.47,4,12,8
711.59,9,1,5
711.71,3,4,5
711.83,10,8,3
711.94,8,5,2
712.06,3,10,8
712.18,19,20,13
712.3,14,4,8
712.42,15,8,9
712.54,11,6,11
712.66,10,10,7
712.78,17,9,0
712.89,7,0,3
713.01,6,4,6
713.13,11,5,9
713.25,11,10,6
713.37,6,1,1
713.49,4,8,3
713.61,8,6,7
713.73,9,6,9
713.85,4,0,3
713.97,3,8,9
714.09,9,1,11
714.21,7,4,6
714.33,11,5,8
714.45,11,4,5
714.57,11,6,9
714.69,4,2,3
714.81,5,7,8
714.93,7,4,6
715.05,4,9,6
715.17,13,9,7
715.29,12,9,2
715.41,13,9,13
715.53,8,5,10
715.65,2,7,8
715.78,11,5,3
715.9,12,8,4
716.02,13,14,5
716.14,9,5,5
716.26,9,11,8
716.38,7,4,10
716.5,8,10,9
716.62,8,0,7
716.75,8,6,5
716.87,14,8,12
716.99,12,9,7
717.11,13,5,8
717.23,16,3,4
717.36,13,16,5
717.48,11,6,7
717.6,8,5,0
717.72,10,9,8
717.85,9,3,6
717.97,10,10,7
718.09,11,6,3
718.21,12,11,6
718.34,6,6,5
718.46,3,2,2
718.58,10,5,7
718.7,8,1,5
718.83,7,2,4
718.95,7,12,0
719.07,9,6,5
719.2,8,7,4
719.32,5,6,14
719.44,9,6,11
719.57,9,7,5
719.69,10,15,10
719.82,12,8,12
719.94,8,8,9
720.06,8,3,6
720.19,6,5,2
720.31,9,1,10
720.44,5,7,6
720.56,9,9,4
720.68,4,6,9
720.81,3,5,4
720.93,7,13,9
721.06,6,8,12
721.18,13,2,8
721.31,6,7,9
721.43,10,11,6
721.56,9,3,4
721.68,6,7,0
721.81,8,2,0
721.93,8,5,9
722.06,7,12,6
722.18,15,10,9
722.31,4,10,8
722.43,6,13,11
722.56,5,8,1
722.68,12,8,7
722.81,6,8,8
722.94,12,6,8
723.06,1,6,3
723.19,7,4,4
723.31,5,7,7
723.44,5,12,3
723.57,8,2,2
723.69,11,11,4
723.82,10,4,5
723.95,10,5,9
724.07,11,3,4
724.2,8,9,3
724.33,8,5,6
724.45,7,11,2
724.58,5,5,3
724.71,9,5,5
724.83,8,7,6
724.96,6,4,10
725.09,2,5,7
725.21,6,11,9
725.34,3,9,10
725.47,9,7,5
725.6,7,6,4
725.72,9,11,5
725.85,8,7,7
725.98,7,10,6
726.11,13,7,5
726.24,4,9,9
726.36,8,10,0
726.49,7,9,4
726.62,7,8,2
726.75,12,3,8
726.88,5,8,3
727.01,4,9,3
727.13,8,8,8
727.26,7,3,5
727.39,9,3,5
727.52,13,10,4
727.65,11,0,7
727.78,7,10,6
727.91,8,6,7
728.04,6,9,3
728.17,6,6,6
728.29,9,4,4
728.42,4,12,6
728.55,8,9,9
728.68,7,3,7
728.81,6,2,5
728.94,7,2,6
729.07,17,8,7
729.2,7,8,9
729.33,2,8,4
729.46,9,15,8
729.59,8,7,5
729.72,6,6,5
729.85,9,9,10
729.98,8,6,1
730.11,8,15,9
730.24,3,3,5
730.37,5,7,4
730.51,13,9,4
730.64,8,11,9
730.77,5,2,4
730.9,0,4,6
731.03,8,11,1
731.16,9,6,7
731.29,13,14,14
731.42,6,5,8
731.55,6,6,6
731.69,9,9,6
731.82,10,5,7
731.95,1,6,2
732.08,10,15,2
732.21,9,4,7
732.34,8,2,4
732.48,7,4,3
732.61,4,9,0
732.74,7,3,3
732.87,9,6,7
733,9,1,7
733.14,14,7,7
733.27,6,3,4
733.4,6,6,1
733.53,10,13,8
733.67,6,6,5
733.8,13,9,7
733.93,8,1,2
734.07,10,8,8
734.2,4,6,13
734.33,8,6,7
734.47,3,6,9
734.6,12,5,4
734.73,3,9,10
734.87,4,7,7
735,6,10,9
735.13,5,6,11
735.27,10,7,8
735.4,5,8,6
735.53,8,8,3
735.67,3,6,9
735.8,5,3,4
735.94,4,6,7
736.07,7,3,1
736.2,10,6,9
736.34,11,0,6
736.47,9,8,7
736.61,5,9,7
736.74,9,2,7
736.88,12,4,8
737.01,8,16,14
737.15,14,8,18
737.28,4,10,6
737.42,10,4,5
737.55,7,4,1
737.69,12,5,4
737.82,11,8,8
737.96,12,8,6
738.09,12,9,8
738.23,9,10,10
738.36,10,9,4
738.5,4,2,9
738.64,5,0,9
