WL,Data,Data,Data
582.9,20,15,18
583.02,24,13,19
583.13,22,16,15
583.25,21,20,19
583.37,20,10,17
583.49,25,15,21
583.61,17,13,15
583.73,25,21,21
583.85,27,14,15
583.97,27,16,18
584.08,29,21,20
584.2,30,28,25
584.32,38,34,29
584.44,27,20,16
584.56,23,19,21
584.68,21,15,19
584.79,24,16,18
584.91,27,18,23
585.03,17,21,13
585.15,15,16,18
585.27,19,12,19
585.38,17,16,16
585.5,24,15,25
585.62,25,23,19
585.74,23,19,18
585.85,16,19,20
585.97,23,15,16
586.09,18,18,10
586.21,18,16,12
586.32,17,17,20
586.44,22,17,16
586.56,16,17,18
586.67,16,20,16
586.79,20,17,17
586.91,16,14,18
587.03,19,13,19
587.14,17,11,10
587.26,10,12,9
587.38,15,5,9
587.49,23,21,17
587.61,25,17,22
587.72,43,25,32
587.84,36,23,28
587.96,32,26,28
588.07,25,24,24
588.19,27,20,23
588.31,24,20,23
588.42,32,19,26
588.54,35,26,28
588.65,41,30,33
588.77,40,33,35
588.89,41,33,27
589,26,22,20
589.12,15,19,19
589.23,14,13,14
589.35,21,15,18
589.46,16,11,17
589.58,13,13,15
589.69,13,10,18
589.81,12,7,15
589.92,16,11,20
590.04,20,17,16
590.15,16,12,18
590.27,23,9,19
590.38,20,16,15
590.5,20,22,17
590.61,16,19,15
590.73,15,23,20
590.84,20,11,15
590.96,12,19,10
591.07,20,15,12
591.19,12,14,15
591.3,13,16,14
591.41,17,17,14
591.53,27,16,18
591.64,29,20,21
591.76,28,15,20
591.87,34,22,21
591.98,21,12,20
592.1,17,15,18
592.21,21,21,17
592.33,15,17,19
592.44,18,12,19
592.55,29,19,13
592.67,25,25,22
592.78,26,20,18
592.89,25,20,22
593.01,24,20,16
593.12,14,15,9
593.23,20,19,12
593.35,33,21,18
593.46,29,15,18
593.57,26,20,20
593.69,24,26,21
593.8,35,26,24
593.91,28,24,19
594.02,32,17,19
594.14,24,18,19
594.25,22,23,22
594.36,31,15,24
594.47,33,16,16
594.59,32,23,18
594.7,41,26,17
594.81,55,33,34
594.92,76,37,32
595.03,91,43,48
595.15,99,46,44
595.26,101,48,48
595.37,88,40,46
595.48,72,44,34
595.59,62,40,39
595.71,63,33,29
595.82,62,31,35
595.93,55,27,34
596.04,45,24,28
596.15,49,27,32
596.26,39,31,27
596.37,42,18,21
596.49,34,20,26
596.6,41,29,22
596.71,45,26,30
596.82,44,35,35
596.93,34,38,28
597.04,36,29,25
597.15,41,27,21
597.26,33,27,25
597.37,28,27,25
597.48,30,20,13
597.59,28,15,14
597.7,31,25,20
597.81,27,21,15
597.92,32,22,22
598.03,19,20,13
598.14,28,21,17
598.25,23,18,24
598.36,27,20,20
598.47,26,23,18
598.58,27,16,20
598.69,20,24,24
598.8,22,26,25
598.91,24,24,16
599.02,24,22,17
599.13,23,16,22
599.24,22,9,22
599.35,21,17,20
599.46,20,11,14
599.57,21,12,12
599.68,20,19,16
599.79,28,17,19
599.9,24,24,20
600.01,23,18,19
600.11,24,9,17
600.22,20,13,17
600.33,22,12,18
600.44,23,16,20
600.55,24,15,22
600.66,18,18,18
600.77,20,19,12
600.87,14,17,17
600.98,9,10,7
601.09,15,11,14
601.2,11,10,14
601.31,18,13,15
601.42,20,20,14
601.52,21,15,12
601.63,28,22,26
601.74,37,25,20
601.85,23,20,26
601.95,28,21,16
602.06,23,18,17
602.17,23,17,15
602.28,18,13,18
602.38,21,23,22
602.49,12,16,13
602.6,14,7,18
602.71,20,6,16
602.81,16,11,15
602.92,17,15,14
603.03,9,7,9
603.13,16,12,10
603.24,18,14,13
603.35,20,10,15
603.45,19,15,18
603.56,21,19,27
603.67,30,19,18
603.77,29,10,16
603.88,18,21,15
603.99,27,18,17
604.09,27,20,15
604.2,26,15,23
604.31,18,11,17
604.41,15,14,21
604.52,21,19,16
604.62,18,20,19
604.73,21,14,16
604.83,17,20,17
604.94,20,14,19
605.05,19,17,12
605.15,22,15,11
605.26,17,7,14
605.36,11,14,16
605.47,11,10,17
605.57,13,10,5
605.68,18,15,17
605.78,12,9,11
605.89,12,12,14
605.99,8,20,16
606.1,9,6,12
606.2,14,14,11
606.31,15,9,15
606.41,17,13,15
606.52,11,14,11
606.62,14,13,11
606.73,21,9,9
606.83,16,13,8
606.93,21,7,16
607.04,20,14,14
607.14,10,13,10
607.25,22,12,17
607.35,17,14,16
607.45,13,10,19
607.56,17,12,19
607.66,16,12,11
607.77,11,10,11
607.87,19,10,12
607.97,12,8,16
608.08,14,9,14
608.18,12,10,13
608.28,15,9,18
608.39,10,12,15
608.49,9,15,11
608.59,14,7,16
608.7,20,12,13
608.8,15,11,14
608.9,8,18,12
609.01,16,15,10
609.11,19,15,13
609.21,20,12,16
609.31,18,18,17
609.42,19,12,13
609.52,25,12,15
609.62,24,13,21
609.72,24,18,22
609.83,21,14,14
609.93,24,9,13
610.03,19,20,10
610.13,21,14,17
610.23,20,14,11
610.34,12,9,16
610.44,14,11,14
610.54,15,6,11
610.64,17,10,17
610.74,13,14,12
610.84,11,14,10
610.95,20,6,9
611.05,21,9,22
611.15,18,20,21
611.25,19,19,17
611.35,24,14,10
611.45,20,12,15
611.55,19,10,21
611.65,11,13,13
611.76,10,12,10
611.86,17,14,11
611.96,14,15,17
612.06,13,7,15
612.16,17,17,13
612.26,12,6,12
612.36,12,14,8
612.46,10,11,12
612.56,13,13,13
612.66,11,10,14
612.76,9,13,12
612.86,10,6,16
612.96,9,7,10
613.06,9,11,3
613.16,8,11,9
613.26,13,9,9
613.36,13,11,13
613.46,7,11,8
613.56,14,6,12
613.66,10,4,15
613.76,6,9,8
613.86,14,18,11
613.96,9,8,11
614.06,10,10,12
614.15,9,13,12
614.25,8,11,19
614.35,7,15,11
614.45,11,7,10
614.55,4,10,14
614.65,5,14,12
614.75,12,17,9
614.85,9,11,17
614.94,15,13,14
615.04,8,9,12
615.14,15,11,11
615.24,16,14,14
615.34,3,9,15
615.44,11,17,16
615.53,10,7,12
615.63,10,10,13
615.73,9,9,10
615.83,11,5,11
615.93,16,11,14
616.02,12,8,12
616.12,8,6,14
616.22,20,6,11
616.32,10,10,16
616.41,9,7,11
616.51,18,8,13
616.61,12,8,16
616.71,15,12,6
616.8,10,15,5
616.9,15,11,13
617,11,13,15
617.09,13,12,9
617.19,8,9,9
617.29,9,12,6
617.38,12,7,12
617.48,6,14,10
617.58,10,13,17
617.67,10,10,12
617.77,12,6,13
617.87,16,14,9
617.96,16,8,7
618.06,17,11,7
618.15,17,6,14
618.25,12,11,17
618.35,8,7,13
618.44,12,17,15
618.54,8,14,18
618.63,15,7,15
618.73,21,12,20
618.82,15,7,10
618.92,7,5,8
619.02,11,10,12
619.11,14,7,20
619.21,16,13,16
619.3,18,14,13
619.4,7,16,9
619.49,12,14,13
619.59,13,14,14
619.68,6,13,12
619.78,11,6,7
619.87,9,9,8
619.96,13,19,7
620.06,20,15,12
620.15,11,15,11
620.25,13,2,16
620.34,16,13,12
620.44,11,13,12
620.53,16,7,11
620.62,4,7,14
620.72,9,9,13
620.81,8,17,8
620.91,9,10,11
621,18,12,9
621.09,8,9,15
621.19,11,12,8
621.28,6,5,11
621.37,19,9,15
621.47,12,16,10
621.56,9,20,12
621.65,13,19,12
621.75,7,8,5
621.84,10,9,10
621.93,7,10,11
622.03,16,8,15
622.12,13,13,12
622.21,13,8,12
622.31,14,8,13
622.4,10,5,7
622.49,10,10,11
622.58,12,19,13
622.68,12,12,14
622.77,13,12,13
622.86,10,10,11
622.95,14,13,11
623.04,11,10,11
623.14,12,13,9
623.23,13,13,18
623.32,12,12,10
623.41,6,9,13
623.5,16,15,16
623.6,18,8,12
623.69,14,10,11
623.78,14,9,17
623.87,19,14,12
623.96,22,13,15
624.05,19,16,12
624.14,16,12,13
624.23,12,13,14
624.33,15,14,10
624.42,11,21,16
624.51,19,14,13
624.6,14,10,15
624.69,14,13,18
624.78,14,11,18
624.87,10,14,14
624.96,12,13,13
625.05,16,14,17
625.14,13,16,14
625.23,12,18,18
625.32,18,14,15
625.41,17,19,14
625.5,20,24,17
625.59,20,16,17
625.68,21,21,19
625.77,17,19,20
625.86,23,23,23
625.95,22,21,20
626.04,28,23,16
626.13,27,21,21
626.22,34,24,25
626.31,36,38,32
626.4,31,28,22
626.49,34,25,26
626.58,38,32,31
626.67,43,30,32
626.75,52,42,42
626.84,68,41,36
626.93,73,52,51
627.02,101,72,71
627.11,418,264,251
627.2,3054,2198,2095
627.29,4038,4046,4047
627.37,4038,4046,4047
627.46,4038,4046,4047
627.55,4038,3792,2652
627.64,4038,2478,2212
627.73,4038,2386,2137
627.82,2857,1881,1712
627.9,1884,1234,1124
627.99,1115,708,662
628.08,599,383,353
628.17,304,195,186
628.25,176,116,103
628.34,113,73,79
628.43,76,53,54
628.52,62,37,39
628.6,46,31,36
628.69,36,29,27
628.78,40,36,34
628.87,28,26,25
628.95,27,24,27
629.04,27,20,20
629.13,22,11,22
629.21,25,16,10
629.3,20,15,21
629.39,17,11,18
629.47,24,12,17
629.56,23,22,18
629.65,17,14,13
629.73,21,12,14
629.82,14,17,24
629.9,17,15,17
629.99,21,13,11
630.08,15,19,16
630.16,16,8,10
630.25,18,9,12
630.33,22,19,16
630.42,12,12,14
630.5,18,16,12
630.59,18,8,17
630.68,15,19,16
630.76,9,19,17
630.85,15,16,16
630.93,14,9,13
631.02,15,12,13
631.1,12,9,9
631.19,12,13,14
631.27,14,6,15
631.36,16,12,13
631.44,21,13,13
631.52,18,14,14
631.61,12,13,7
631.69,17,15,8
631.78,16,10,11
631.86,6,9,9
631.95,13,8,11
632.03,8,7,1
632.11,8,13,16
632.2,11,7,10
632.28,7,5,17
632.37,14,10,9
632.45,16,8,14
632.53,12,11,10
632.62,16,13,12
632.7,9,8,11
632.78,11,10,18
632.87,1,17,11
632.95,8,13,14
633.03,19,6,10
633.12,11,9,10
633.2,8,10,10
633.28,8,12,4
633.37,17,13,5
633.45,11,7,10
633.53,11,4,7
633.61,15,10,12
633.7,11,11,10
633.78,11,7,9
633.86,10,5,13
633.94,15,11,13
634.03,7,8,9
634.11,8,9,13
634.19,8,5,10
634.27,6,13,13
634.35,13,14,10
634.44,14,10,8
634.52,16,7,12
634.6,12,11,4
634.68,11,8,13
634.76,15,11,12
634.84,9,12,14
634.92,11,8,8
635.01,14,6,12
635.09,13,9,2
635.17,9,8,2
635.25,11,12,15
635.33,17,18,7
635.41,10,4,16
635.49,4,7,5
635.57,13,9,9
635.65,7,14,15
635.73,17,11,11
635.81,12,15,12
635.89,9,12,12
635.97,13,9,6
636.05,6,8,8
636.13,13,9,13
636.21,17,9,0
636.29,8,7,4
636.37,8,8,16
636.45,14,11,15
636.53,10,14,13
636.61,8,4,7
636.69,10,9,9
636.77,7,13,9
636.85,11,13,12
636.93,14,12,11
637.01,16,11,12
637.09,9,5,3
637.17,9,8,14
637.25,6,13,7
637.33,8,15,9
637.41,8,8,10
637.48,10,9,8
637.56,10,12,12
637.64,9,8,14
637.72,9,8,8
637.8,10,10,11
637.88,12,7,11
637.95,8,6,8
638.03,13,14,8
638.11,16,5,10
638.19,9,10,4
638.27,14,12,16
638.34,10,7,13
638.42,12,12,8
638.5,6,8,12
638.58,8,10,11
638.66,10,4,14
638.73,13,12,15
638.81,12,8,14
638.89,9,6,13
638.96,14,9,9
639.04,15,6,12
639.12,10,7,9
639.2,13,6,9
639.27,9,7,13
639.35,14,16,11
639.43,15,12,9
639.5,15,10,13
639.58,9,8,10
639.66,14,12,8
639.73,13,9,14
639.81,8,8,13
639.88,14,15,8
639.96,9,10,13
640.04,13,9,9
640.11,9,12,4
640.19,9,9,10
640.26,10,2,11
640.34,11,11,12
640.42,12,7,7
640.49,8,3,14
640.57,11,8,8
640.64,6,12,9
640.72,7,9,10
640.79,5,2,5
640.87,14,8,7
640.94,9,14,6
641.02,2,6,11
641.09,10,11,12
641.17,7,5,15
641.24,8,6,15
641.32,6,7,11
641.39,6,18,10
641.47,4,9,10
641.54,5,12,13
641.61,11,10,11
641.69,9,11,11
641.76,11,14,15
641.84,6,13,11
641.91,5,6,11
641.98,6,2,8
642.06,12,7,12
642.13,14,11,11
642.2,11,10,10
642.28,9,13,14
642.35,9,11,4
642.43,9,8,6
642.5,9,13,8
642.57,14,8,12
642.64,7,10,6
642.72,7,8,14
642.79,4,7,12
642.86,9,13,12
642.94,13,5,13
643.01,11,14,3
643.08,7,10,8
643.15,9,10,10
643.23,9,9,11
643.3,5,9,16
643.37,7,3,10
643.44,5,13,11
643.52,8,14,10
643.59,6,11,17
643.66,4,6,13
643.73,2,5,8
643.8,9,6,5
643.88,5,5,7
643.95,7,7,7
644.02,12,8,11
644.09,7,7,4
644.16,9,8,3
644.23,8,16,7
644.3,6,8,10
644.37,10,9,11
644.45,4,10,14
644.52,7,16,11
644.59,8,4,9
644.66,11,8,9
644.73,4,8,7
644.8,10,9,11
644.87,8,11,9
644.94,8,8,11
645.01,8,5,5
645.08,13,15,10
645.15,13,4,8
645.22,14,15,12
645.29,4,13,4
645.36,3,9,11
661,0,0,0
661.08,6,5,5
661.15,13,6,8
661.23,10,6,6
661.3,11,5,3
661.38,9,8,4
661.45,7,9,10
661.53,11,6,14
661.6,6,7,8
661.68,8,4,8
661.75,4,9,9
661.83,10,7,4
661.9,9,10,0
661.98,10,10,7
662.05,4,0,10
662.13,14,5,9
662.21,0,8,10
662.28,7,10,7
662.36,6,4,6
662.43,10,5,7
662.51,7,7,14
662.59,16,9,4
662.66,8,8,6
662.74,6,11,8
662.82,12,7,9
662.89,17,7,9
662.97,10,8,10
663.05,10,8,10
663.12,13,11,8
663.2,11,10,12
663.28,13,6,11
663.35,14,9,0
663.43,14,12,4
663.51,12,8,12
663.59,9,10,13
663.66,8,7,15
663.74,12,10,7
663.82,13,10,7
663.9,5,9,10
663.97,13,16,11
664.05,11,3,7
664.13,17,10,8
664.21,5,6,7
664.29,7,0,6
664.36,23,11,11
664.44,7,10,6
664.52,11,4,5
664.6,11,12,8
664.68,11,11,6
664.76,13,11,10
664.83,7,9,11
664.91,7,8,3
664.99,10,10,9
665.07,13,11,5
665.15,8,9,3
665.23,10,9,7
665.31,10,7,10
665.39,9,8,13
665.47,11,8,5
665.55,12,4,10
665.63,12,6,13
665.71,13,4,11
665.79,16,12,11
665.86,8,8,10
665.94,8,10,9
666.02,12,8,8
666.1,10,6,4
666.18,2,9,8
666.26,10,8,5
666.35,5,0,10
666.43,9,5,9
666.51,10,6,8
666.59,8,2,2
666.67,14,13,9
666.75,6,11,7
666.83,2,10,5
666.91,8,4,8
666.99,13,9,14
667.07,14,7,5
667.15,9,9,4
667.23,16,6,2
667.31,11,10,8
667.4,13,14,14
667.48,10,5,13
667.56,10,10,15
667.64,11,9,6
667.72,6,7,8
667.8,12,8,8
667.89,12,8,6
667.97,13,9,2
668.05,14,10,9
668.13,14,10,8
668.21,11,10,11
668.3,12,8,9
668.38,14,10,9
668.46,14,6,10
668.54,12,6,7
668.63,13,17,9
668.71,12,11,8
668.79,11,15,11
668.87,10,4,7
668.96,12,7,15
669.04,11,10,6
669.12,10,12,4
669.21,12,8,9
669.29,15,8,8
669.37,12,8,13
669.46,10,9,11
669.54,4,5,8
669.62,16,11,7
669.71,13,12,11
669.79,11,4,8
669.87,15,9,12
669.96,8,5,6
670.04,11,6,11
670.13,14,8,8
670.21,4,8,8
670.3,6,9,12
670.38,14,10,5
670.46,12,14,9
670.55,9,10,6
670.63,8,6,6
670.72,12,7,10
670.8,5,9,7
670.89,18,8,9
670.97,11,10,8
671.06,10,13,6
671.14,14,9,8
671.23,13,6,3
671.31,12,7,6
671.4,13,8,2
671.48,9,4,13
671.57,16,11,10
671.65,14,12,5
671.74,19,8,5
671.83,11,10,5
671.91,13,14,8
672,5,8,5
672.08,13,11,13
672.17,10,7,12
672.26,16,9,7
672.34,11,6,8
672.43,11,7,6
672.51,7,3,8
672.6,13,5,8
672.69,18,13,16
672.77,8,15,5
672.86,8,10,11
672.95,5,13,6
673.04,7,5,2
673.12,15,11,11
673.21,18,8,14
673.3,19,16,20
673.38,17,15,14
673.47,16,16,13
673.56,23,10,9
673.65,19,5,7
673.73,17,9,16
673.82,19,10,10
673.91,17,11,10
674,14,9,18
674.08,19,13,10
674.17,17,15,6
674.26,21,18,14
674.35,19,10,13
674.44,19,17,8
674.53,25,20,16
674.61,35,17,19
674.7,45,30,25
674.79,59,30,34
674.88,108,57,52
674.97,453,166,157
675.06,4095,1460,1369
675.15,4095,4095,4095
675.23,4095,4095,3959
675.32,3296,1134,1018
675.41,449,253,235
675.5,140,98,91
675.59,74,51,46
675.68,48,35,25
675.77,36,24,19
675.86,25,18,19
675.95,26,16,21
676.04,17,15,17
676.13,24,11,16
676.22,17,12,14
676.31,19,16,13
676.4,20,9,12
676.49,15,17,14
676.58,16,13,12
676.67,10,12,9
676.76,9,10,9
676.85,12,11,10
676.94,11,15,10
677.03,15,11,16
677.12,11,9,13
677.21,13,12,6
677.3,10,12,1
677.39,10,8,5
677.49,6,9,11
677.58,11,2,8
677.67,15,7,11
677.76,5,7,10
677.85,12,9,8
677.94,15,11,9
678.03,8,7,9
678.13,11,9,10
678.22,15,16,17
678.31,14,4,4
678.4,14,13,2
678.49,15,8,4
678.58,13,4,4
678.68,10,8,14
678.77,7,5,4
678.86,18,9,15
678.95,14,7,2
679.05,7,8,7
679.14,8,9,9
679.23,15,7,12
679.32,8,3,9
679.42,16,11,11
679.51,16,4,5
679.6,11,6,7
679.7,10,9,12
679.79,9,8,10
679.88,15,6,10
679.98,9,8,10
680.07,13,10,8
680.16,7,11,11
680.26,13,6,4
680.35,9,10,11
680.44,13,13,13
680.54,8,4,5
680.63,8,5,7
680.72,13,9,6
680.82,14,9,8
680.91,9,3,3
681.01,10,9,10
681.1,8,9,5
681.2,13,5,6
681.29,8,8,7
681.38,18,4,10
681.48,16,13,6
681.57,15,10,4
681.67,9,7,6
681.76,11,11,13
681.86,15,5,4
681.95,10,10,7
682.05,7,8,5
682.14,12,5,11
682.24,7,8,5
682.33,7,9,6
682.43,8,9,5
682.53,9,10,9
682.62,8,6,11
682.72,16,10,3
682.81,16,10,8
682.91,6,12,6
683,13,4,5
683.1,6,7,12
683.2,15,4,10
683.29,13,10,5
683.39,8,4,8
683.49,10,11,6
683.58,13,4,7
683.68,5,4,6
683.78,10,8,4
683.87,10,12,6
683.97,10,15,12
684.07,12,11,12
684.16,10,7,10
684.26,10,8,7
684.36,7,7,11
684.45,7,3,8
684.55,10,15,5
684.65,7,11,3
684.75,6,4,7
684.84,7,6,7
684.94,7,10,4
685.04,8,5,9
685.14,9,8,9
685.23,8,6,9
685.33,12,10,4
685.43,9,10,8
685.53,7,6,10
685.63,9,10,11
685.72,11,12,8
685.82,9,11,8
685.92,8,8,6
686.02,13,4,11
686.12,11,3,9
686.22,9,10,6
686.32,12,8,8
686.41,10,11,9
686.51,16,12,10
686.61,7,8,15
686.71,10,15,7
686.81,10,7,9
686.91,13,9,4
687.01,10,5,6
687.11,10,7,2
687.21,10,7,9
687.31,11,12,4
687.41,8,10,7
687.51,10,10,6
687.61,10,11,14
687.71,9,3,4
687.81,16,8,13
687.91,15,2,6
688.01,8,9,3
688.11,10,12,9
688.21,14,6,10
688.31,6,4,10
688.41,10,7,7
688.51,10,8,6
688.61,14,9,10
688.71,12,8,6
688.81,10,9,13
688.91,9,8,11
689.01,8,8,7
689.12,14,7,9
689.22,9,12,8
689.32,6,6,9
689.42,11,9,3
689.52,10,11,7
689.62,12,4,7
689.72,14,4,12
689.83,12,8,2
689.93,8,14,4
690.03,7,4,6
690.13,11,13,10
690.23,11,14,8
690.33,14,3,8
690.44,7,7,8
690.54,18,14,16
690.64,14,13,5
690.74,11,3,6
690.85,16,8,3
690.95,8,7,5
691.05,14,6,6
691.15,12,10,10
691.26,10,12,13
691.36,8,7,6
691.46,9,10,9
691.57,12,13,7
691.67,8,8,9
691.77,8,12,2
691.88,9,6,11
691.98,12,10,5
692.08,12,8,9
692.19,12,7,5
692.29,9,6,4
692.39,12,6,0
692.5,8,3,5
692.6,14,7,5
692.71,8,6,6
692.81,9,2,5
692.91,11,10,10
693.02,10,9,7
693.12,10,7,6
693.23,2,7,1
693.33,7,6,11
693.44,13,13,9
693.54,10,11,11
693.65,11,9,12
693.75,6,17,14
693.85,10,5,11
693.96,8,16,8
694.06,15,6,17
694.17,14,8,3
694.28,10,9,12
694.38,7,3,7
694.49,9,8,9
694.59,12,8,8
694.7,10,1,8
694.8,14,7,5
694.91,5,0,5
695.01,10,2,6
695.12,9,8,9
695.23,8,11,8
695.33,11,9,15
695.44,6,11,8
695.54,10,8,4
695.65,7,4,9
695.76,13,7,9
695.86,5,3,8
695.97,9,4,5
696.08,10,7,5
696.18,3,8,7
696.29,9,6,5
696.4,12,16,12
696.5,6,1,7
696.61,10,5,10
696.72,16,6,8
696.83,14,11,7
696.93,12,9,5
697.04,7,4,10
697.15,11,10,9
697.26,11,12,7
697.36,8,1,3
697.47,2,4,11
697.58,10,4,10
697.69,7,6,8
697.79,10,1,12
697.9,4,6,12
698.01,3,9,9
698.12,11,6,7
698.23,10,5,6
698.34,18,10,8
698.44,9,15,6
698.55,17,11,17
698.66,11,8,7
698.77,14,10,7
698.88,8,12,7
698.99,13,11,11
699.1,11,8,13
699.21,8,11,12
699.32,10,10,6
699.42,11,4,2
699.53,13,7,9
699.64,10,6,9
699.75,12,8,8
699.86,6,9,3
699.97,10,9,7
700.08,11,9,3
700.19,10,7,5
700.3,13,10,6
700.41,12,8,7
700.52,12,7,13
700.63,13,9,5
700.74,11,7,8
700.85,6,6,6
700.96,13,5,12
701.07,10,5,0
701.18,6,4,6
701.29,13,5,0
701.4,17,12,8
701.52,8,13,7
701.63,3,4,8
701.74,5,8,3
701.85,3,10,10
701.96,11,8,4
702.07,13,13,9
702.18,14,6,9
702.29,13,6,8
702.4,10,0,6
702.52,13,8,8
702.63,7,5,6
702.74,10,6,4
702.85,10,7,3
702.96,8,6,8
703.07,9,7,6
703.19,13,12,10
703.3,11,6,9
703.41,12,13,8
703.52,12,4,10
703.64,7,8,4
703.75,5,9,5
703.86,12,10,8
703.97,6,3,9
704.09,10,5,6
704.2,11,7,5
704.31,10,7,8
704.42,4,12,9
704.54,12,6,7
704.65,16,8,10
704.76,6,9,6
704.88,11,12,8
704.99,16,8,3
705.1,14,12,6
705.22,10,17,8
705.33,11,6,10
705.45,12,6,12
705.56,4,12,8
705.67,7,9,4
705.79,9,5,8
705.9,10,5,6
706.01,10,14,10
706.13,9,10,5
706.24,6,8,8
706.36,12,7,7
706.47,12,6,13
706.59,11,16,15
706.7,10,9,6
706.82,12,11,10
706.93,11,7,9
707.05,9,8,12
707.16,5,4,8
707.28,8,3,3
707.39,9,7,4
707.51,16,9,3
707.62,9,0,9
707.74,19,13,8
707.85,9,7,13
707.97,13,7,11
708.08,9,11,8
708.2,10,5,11
708.31,12,12,7
708.43,9,3,11
708.55,14,11,12
708.66,10,7,6
708.78,15,8,16
708.89,9,10,11
709.01,8,15,14
709.13,13,11,8
709.24,7,10,15
709.36,2,11,11
709.48,7,5,10
709.59,8,12,9
709.71,12,9,9
709.83,9,7,7
709.94,12,11,10
710.06,16,13,6
710.18,12,9,6
710.3,14,7,8
710.41,15,13,8
710.53,10,6,9
710.65,9,7,7
710.77,10,6,7
710.88,14,15,13
711,9,7,11
711.12,11,4,6
711.24,11,10,8
711.35,8,6,10
711.47,8,11,11
711.59,4,8,5
711.71,12,7,3
711.83,8,10,3
711.94,13,6,10
712.06,8,5,9
712.18,16,15,16
712.3,10,8,9
712.42,16,16,11
712.54,15,10,10
712.66,12,10,7
712.78,14,4,6
712.89,10,6,4
713.01,10,7,6
713.13,17,10,7
713.25,3,8,7
713.37,13,8,8
713.49,9,8,7
713.61,5,8,10
713.73,8,10,13
713.85,10,10,7
713.97,6,5,8
714.09,11,5,5
714.21,11,6,4
714.33,13,9,8
714.45,4,9,7
714.57,11,3,6
714.69,5,2,5
714.81,5,7,7
714.93,13,5,14
715.05,9,7,2
715.17,6,10,5
715.29,9,8,12
715.41,11,10,19
715.53,8,5,4
715.65,5,9,0
715.78,8,12,6
715.9,6,8,10
716.02,11,15,14
716.14,13,7,4
716.26,12,8,11
716.38,13,7,4
716.5,8,7,11
716.62,4,0,10
716.75,9,6,7
716.87,20,11,12
716.99,15,6,8
717.11,12,9,6
717.23,10,7,6
717.36,12,7,12
717.48,11,10,5
717.6,8,10,7
717.72,19,5,9
717.85,6,4,10
717.97,8,8,9
718.09,14,13,10
718.21,12,15,3
718.34,14,6,7
718.46,7,12,2
718.58,15,11,10
718.7,10,8,6
718.83,11,7,3
718.95,11,4,6
719.07,11,14,5
719.2,14,11,11
719.32,10,8,11
719.44,10,13,9
719.57,7,11,10
719.69,8,9,9
719.82,11,4,4
719.94,9,10,6
720.06,9,9,7
720.19,11,1,6
720.31,12,11,4
720.44,8,10,13
720.56,11,8,5
720.68,15,10,8
720.81,10,10,9
720.93,10,1,12
721.06,10,2,7
721.18,7,2,9
721.31,8,10,16
721.43,13,10,10
721.56,15,7,9
721.68,12,10,5
721.81,14,11,8
721.93,3,9,3
722.06,10,6,7
722.18,17,14,10
722.31,11,12,12
722.43,13,10,8
722.56,7,11,5
722.68,6,5,17
722.81,12,3,5
722.94,14,7,8
723.06,14,11,8
723.19,8,11,10
723.31,11,9,6
723.44,7,8,9
723.57,6,6,12
723.69,7,10,5
723.82,12,12,9
723.95,14,7,6
724.07,13,13,11
724.2,14,9,8
724.33,6,9,3
724.45,9,14,11
724.58,11,9,10
724.71,14,10,11
724.83,11,4,8
724.96,6,5,6
725.09,10,6,8
725.21,11,10,8
725.34,10,6,11
725.47,9,9,4
725.6,10,11,5
725.72,8,5,10
725.85,13,7,8
725.98,8,11,16
726.11,10,10,8
726.24,14,4,7
726.36,7,5,11
726.49,19,8,11
726.62,16,13,9
726.75,11,8,7
726.88,5,9,9
727.01,9,8,2
727.13,13,8,9
727.26,9,6,13
727.39,9,11,13
727.52,13,12,5
727.65,10,7,8
727.78,6,12,10
727.91,13,11,10
728.04,19,5,8
728.17,8,8,8
728.29,10,0,12
728.42,13,10,8
728.55,9,12,10
728.68,10,11,9
728.81,10,8,7
728.94,11,11,13
729.07,8,6,13
729.2,11,10,7
729.33,7,10,8
729.46,11,11,8
729.59,6,9,12
729.72,16,9,6
729.85,10,8,10
729.98,11,6,9
730.11,14,11,10
730.24,10,7,10
730.37,10,8,10
730.51,11,10,4
730.64,10,6,11
730.77,10,2,4
730.9,12,8,7
731.03,9,6,4
731.16,14,7,6
731.29,18,18,13
731.42,20,16,5
731.55,16,15,16
731.69,14,9,9
731.82,11,10,11
731.95,14,7,10
732.08,13,8,7
732.21,8,8,3
732.34,14,12,9
732.48,9,13,4
732.61,11,4,10
732.74,10,6,16
732.87,8,7,5
733,12,6,10
733.14,13,6,2
733.27,12,11,11
733.4,11,7,4
733.53,6,7,12
733.67,10,9,7
733.8,13,9,8
733.93,13,8,10
734.07,13,10,9
734.2,10,8,14
734.33,6,8,10
734.47,10,4,8
734.6,9,8,1
734.73,7,3,4
734.87,8,5,7
735,11,10,12
735.13,14,11,11
735.27,8,3,7
735.4,12,8,16
735.53,14,8,7
735.67,13,8,6
735.8,9,9,7
735.94,14,8,7
736.07,10,6,7
736.2,8,12,4
736.34,9,10,6
736.47,12,12,9
736.61,10,6,10
736.74,9,0,7
736.88,14,7,5
737.01,16,10,12
737.15,12,5,13
737.28,10,5,8
737.42,18,14,11
737.55,8,9,10
737.69,10,5,5
737.82,8,12,6
737.96,9,7,6
738.09,10,9,2
738.23,6,8,8
738.36,6,4,3
738.5,11,9,5
738.64,5,10,5
738.77,9,8,9
738.91,9,14,9
