WL,Data,Data,Data
581.22,31,33,28
581.34,37,34,34
581.46,31,37,29
581.58,24,36,38
581.7,29,33,43
581.82,25,36,36
581.94,25,26,36
582.06,35,38,37
582.18,29,41,35
582.3,27,37,36
582.42,32,41,31
582.54,25,33,36
582.66,25,34,32
582.78,29,30,35
582.9,30,34,40
583.02,27,31,32
583.13,33,38,35
583.25,27,38,32
583.37,31,33,32
583.49,31,40,33
583.61,27,37,38
583.73,30,38,32
583.85,30,30,30
583.97,30,34,30
584.08,35,33,33
584.2,26,36,34
584.32,30,35,33
584.44,28,28,31
584.56,40,43,35
584.68,31,30,35
584.79,31,34,38
584.91,26,31,29
585.03,26,29,34
585.15,29,37,37
585.27,28,34,28
585.38,31,43,38
585.5,35,37,31
585.62,33,42,32
585.74,29,34,33
585.85,25,39,33
585.97,25,35,33
586.09,28,34,34
586.21,32,39,37
586.32,32,36,31
586.44,29,38,34
586.56,33,35,39
586.67,31,41,32
586.79,26,42,30
586.91,33,40,32
587.03,31,34,31
587.14,34,36,33
587.26,26,40,36
587.38,32,36,29
587.49,31,32,31
587.61,24,28,32
587.72,28,32,35
587.84,25,33,31
587.96,29,36,29
588.07,26,34,35
588.19,30,27,32
588.31,24,33,30
588.42,25,31,36
588.54,33,40,39
588.65,28,38,34
588.77,31,33,32
588.89,23,37,29
589,25,34,34
589.12,28,32,38
589.23,35,33,32
589.35,29,34,33
589.46,24,38,26
589.58,27,38,32
589.69,27,33,34
589.81,32,34,35
589.92,22,35,26
590.04,29,31,30
590.15,28,34,27
590.27,31,38,39
590.38,29,41,35
590.5,25,31,31
590.61,21,32,31
590.73,28,34,30
590.84,34,30,29
590.96,29,24,34
591.07,25,28,34
591.19,31,33,32
591.3,28,32,33
591.41,31,35,31
591.53,28,29,35
591.64,25,29,32
591.76,27,33,34
591.87,23,36,35
591.98,33,33,32
592.1,30,31,38
592.21,27,31,32
592.33,32,33,31
592.44,34,32,30
592.55,28,35,34
592.67,33,32,32
592.78,34,32,40
592.89,30,37,41
593.01,32,36,28
593.12,34,30,33
593.23,30,31,30
593.35,38,33,39
593.46,32,32,38
593.57,29,37,33
593.69,31,40,38
593.8,29,31,35
593.91,35,34,38
594.02,40,38,35
594.14,39,34,36
594.25,34,43,41
594.36,36,44,38
594.47,40,38,44
594.59,40,47,47
594.7,43,53,53
594.81,49,57,60
594.92,62,67,59
595.03,75,86,76
595.15,77,82,81
595.26,79,86,83
595.37,70,81,72
595.48,66,75,64
595.59,66,56,59
595.71,52,54,57
595.82,48,58,52
595.93,42,56,55
596.04,36,44,42
596.15,43,46,45
596.26,39,42,44
596.37,40,47,46
596.49,41,40,44
596.6,37,49,42
596.71,41,46,45
596.82,41,41,44
596.93,36,42,46
597.04,40,40,43
597.15,36,35,35
597.26,33,36,39
597.37,40,36,37
597.48,41,38,42
597.59,41,39,44
597.7,40,46,41
597.81,35,35,40
597.92,41,44,40
598.03,33,40,42
598.14,37,43,47
598.25,35,42,36
598.36,33,41,35
598.47,38,39,36
598.58,37,44,41
598.69,36,38,42
598.8,37,37,38
598.91,30,34,30
599.02,31,30,38
599.13,41,33,34
599.24,34,35,27
599.35,33,42,35
599.46,35,39,30
599.57,33,33,41
599.68,33,36,45
599.79,30,40,33
599.9,29,36,28
600.01,29,38,33
600.11,28,38,38
600.22,32,33,38
600.33,35,42,34
600.44,32,33,35
600.55,31,37,36
600.66,33,30,27
600.77,32,32,31
600.87,34,32,36
600.98,31,41,34
601.09,31,34,37
601.2,25,37,33
601.31,25,36,33
601.42,30,32,37
601.52,28,40,32
601.63,37,35,32
601.74,37,38,27
601.85,33,32,29
601.95,33,34,36
602.06,28,41,29
602.17,32,37,30
602.28,32,41,32
602.38,31,39,49
602.49,31,31,36
602.6,30,38,34
602.71,31,33,39
602.81,29,35,36
602.92,28,33,42
603.03,30,34,36
603.13,30,38,35
603.24,33,34,32
603.35,33,37,32
603.45,32,37,32
603.56,37,38,37
603.67,34,25,35
603.77,31,33,30
603.88,25,37,33
603.99,29,38,32
604.09,25,37,34
604.2,30,33,31
604.31,27,37,30
604.41,24,33,35
604.52,29,29,31
604.62,25,35,36
604.73,30,34,33
604.83,24,34,30
604.94,26,40,40
605.05,27,33,34
605.15,31,32,36
605.26,30,38,33
605.36,31,39,35
605.47,38,36,34
605.57,31,33,26
605.68,30,37,35
605.78,30,36,35
605.89,25,30,36
605.99,30,37,28
606.1,26,33,34
606.2,31,34,35
606.31,31,31,41
606.41,33,35,28
606.52,31,32,35
606.62,28,37,36
606.73,30,30,29
606.83,25,34,35
606.93,33,39,34
607.04,25,35,33
607.14,28,34,34
607.25,28,31,28
607.35,25,38,27
607.45,32,32,34
607.56,32,33,38
607.66,27,34,37
607.77,28,40,38
607.87,33,35,34
607.97,29,33,35
608.08,26,40,29
608.18,28,29,37
608.28,29,36,34
608.39,31,33,29
608.49,28,36,30
608.59,24,36,35
608.7,29,33,34
608.8,30,32,35
608.9,29,29,33
609.01,31,35,31
609.11,31,37,37
609.21,23,30,34
609.31,37,31,40
609.42,34,33,32
609.52,27,31,40
609.62,29,48,39
609.72,31,42,43
609.83,32,36,34
609.93,30,41,38
610.03,40,39,38
610.13,39,42,41
610.23,34,43,35
610.34,28,35,28
610.44,33,41,36
610.54,27,32,32
610.64,32,31,35
610.74,26,33,32
610.84,26,36,33
610.95,29,29,27
611.05,26,34,27
611.15,30,35,34
611.25,29,30,28
611.35,23,39,38
611.45,28,33,27
611.55,30,33,33
611.65,27,26,29
611.76,24,32,24
611.86,29,32,36
611.96,32,32,35
612.06,31,30,34
612.16,22,34,34
612.26,29,29,30
612.36,24,32,34
612.46,28,29,27
612.56,33,33,28
612.66,26,25,27
612.76,28,30,35
612.86,33,36,35
612.96,27,30,33
613.06,21,32,35
613.16,34,35,33
613.26,25,35,34
613.36,32,29,30
613.46,28,34,32
613.56,22,31,31
613.66,37,38,33
613.76,28,37,33
613.86,29,32,28
613.96,24,26,28
614.06,28,33,32
614.15,27,33,34
614.25,36,34,31
614.35,31,33,29
614.45,28,35,33
614.55,26,29,32
614.65,28,35,33
614.75,25,40,28
614.85,19,29,34
614.94,23,32,36
615.04,30,31,26
615.14,22,30,32
615.24,33,42,38
615.34,28,29,36
615.44,30,38,34
615.53,28,31,29
615.63,29,38,35
615.73,24,30,31
615.83,25,26,30
615.93,32,30,28
616.02,28,32,33
616.12,22,34,33
616.22,30,33,29
616.32,25,36,33
616.41,30,30,37
616.51,34,34,30
616.61,33,39,32
616.71,28,40,38
616.8,34,35,28
616.9,29,31,38
617,25,34,29
617.09,28,34,28
617.19,30,31,36
617.29,31,29,33
617.38,22,29,30
617.48,27,35,30
617.58,26,33,36
617.67,26,37,34
617.77,34,28,28
617.87,34,37,33
617.96,29,34,32
618.06,30,38,31
618.15,33,34,33
618.25,32,29,30
618.35,29,37,30
618.44,31,33,34
618.54,27,27,33
618.63,27,32,33
618.73,31,32,33
618.82,32,33,35
618.92,28,32,32
619.02,25,34,34
619.11,27,37,32
619.21,36,37,35
619.3,30,35,36
619.4,30,39,37
619.49,28,34,34
619.59,29,29,29
619.68,27,33,35
619.78,25,36,36
619.87,34,38,31
619.96,32,30,36
620.06,28,28,28
620.15,29,45,34
620.25,30,32,34
620.34,35,34,34
620.44,33,41,33
620.53,31,37,33
620.62,30,34,37
620.72,31,36,31
620.81,33,32,34
620.91,28,35,36
621,29,33,29
621.09,31,28,32
621.19,33,37,34
621.28,30,33,31
621.37,26,37,38
621.47,24,44,32
621.56,31,40,36
621.65,37,39,32
621.75,28,36,36
621.84,32,34,37
621.93,31,36,30
622.03,30,34,36
622.12,35,36,37
622.21,28,33,39
622.31,24,31,26
622.4,32,33,38
622.49,35,37,41
622.58,36,37,38
622.68,31,36,43
622.77,35,38,30
622.86,34,38,39
622.95,33,33,33
623.04,36,39,41
623.14,32,40,37
623.23,36,44,45
623.32,35,40,40
623.41,41,44,43
623.5,39,41,37
623.6,36,45,45
623.69,34,44,35
623.78,32,40,36
623.87,33,48,44
623.96,41,45,44
624.05,45,49,44
624.14,43,49,39
624.23,42,47,43
624.33,36,50,45
624.42,38,49,39
624.51,38,44,42
624.6,42,44,45
624.69,41,47,44
624.78,34,44,43
624.87,44,50,48
624.96,44,49,44
625.05,45,41,41
625.14,49,49,48
625.23,45,50,50
625.32,49,59,51
625.41,49,61,55
625.5,59,61,57
625.59,51,61,53
625.68,53,59,61
625.77,53,67,63
625.86,69,72,73
625.95,73,71,71
626.04,71,82,77
626.13,73,79,72
626.22,83,81,81
626.31,93,98,94
626.4,79,88,85
626.49,93,90,94
626.58,99,117,107
626.67,120,125,117
626.75,143,161,148
626.84,185,190,178
626.93,233,253,248
627.02,683,748,744
627.11,4055,4060,4059
627.2,4055,4060,4059
627.29,4055,4060,4059
627.37,4055,4060,4059
627.46,4055,4060,4059
627.55,4055,4060,4059
627.64,4055,4060,4059
627.73,4055,4060,4059
627.82,4055,4060,4059
627.9,4055,4060,4059
627.99,2457,2323,2174
628.08,877,873,830
628.17,470,473,450
628.25,299,294,284
628.34,208,206,204
628.43,153,155,148
628.52,117,123,122
628.6,109,103,96
628.69,96,104,97
628.78,85,96,84
628.87,75,79,73
628.95,64,78,66
629.04,59,66,71
629.13,53,68,57
629.21,52,66,60
629.3,46,60,60
629.39,48,57,53
629.47,49,53,55
629.56,56,53,51
629.65,50,50,53
629.73,44,53,44
629.82,48,52,43
629.9,41,48,49
629.99,44,48,42
630.08,47,45,53
630.16,44,42,46
630.25,42,43,47
630.33,41,47,48
630.42,38,41,45
630.5,38,43,38
630.59,45,42,38
630.68,36,37,45
630.76,34,38,43
630.85,40,41,44
630.93,32,37,42
631.02,41,33,40
631.1,33,41,42
631.19,34,46,34
631.27,37,45,33
631.36,34,46,42
631.44,31,39,36
631.52,34,38,39
631.61,37,42,39
631.69,32,44,33
631.78,34,39,33
631.86,39,35,41
631.95,32,32,35
632.03,33,33,37
632.11,38,39,38
632.2,29,35,34
632.28,31,41,36
632.37,34,39,35
632.45,31,42,36
632.53,30,36,34
632.62,34,40,34
632.7,32,38,38
632.78,26,37,34
632.87,30,39,28
632.95,32,35,32
633.03,34,38,42
633.12,36,36,34
633.2,31,33,32
633.28,33,29,40
633.37,31,30,31
633.45,30,36,37
633.53,27,36,34
633.61,31,36,36
633.7,36,34,36
633.78,32,34,35
633.86,30,33,31
633.94,29,36,30
634.03,31,30,34
634.11,33,34,35
634.19,35,31,34
634.27,28,32,30
634.35,28,31,40
634.44,31,30,35
634.52,32,34,38
634.6,20,32,38
634.68,31,33,33
634.76,32,37,34
634.84,33,32,32
634.92,30,33,32
635.01,24,28,27
635.09,29,36,35
635.17,26,37,27
635.25,33,33,30
635.33,37,36,29
635.41,28,33,30
635.49,33,32,35
635.57,27,33,33
635.65,31,38,29
635.73,30,34,33
635.81,25,31,29
635.89,27,35,33
635.97,22,34,36
636.05,29,35,28
636.13,32,28,31
636.21,31,34,33
636.29,28,34,32
636.37,30,30,30
636.45,28,33,26
636.53,24,34,28
636.61,28,31,30
636.69,29,31,28
636.77,24,33,33
636.85,31,34,33
636.93,26,32,32
637.01,21,31,32
637.09,30,34,34
637.17,30,39,34
637.25,29,31,29
637.33,28,37,28
637.41,33,37,33
637.48,32,25,30
637.56,25,30,36
637.64,32,35,33
637.72,23,36,35
637.8,26,33,33
637.88,29,37,25
637.95,29,33,26
638.03,24,32,31
638.11,29,29,30
638.19,29,31,26
638.27,28,31,36
638.34,29,34,34
638.42,28,32,34
638.5,24,31,35
638.58,31,32,30
638.66,28,38,30
638.73,34,29,31
638.81,27,34,34
638.89,31,31,26
638.96,30,31,25
639.04,24,33,34
639.12,28,31,27
639.2,28,33,33
639.27,29,25,28
639.35,26,33,35
639.43,24,28,28
639.5,27,37,33
639.58,25,35,24
639.66,29,36,34
639.73,25,27,28
639.81,29,30,28
639.88,31,30,30
639.96,29,30,24
640.04,32,32,37
640.11,28,36,34
640.19,27,34,29
640.26,30,29,30
640.34,31,32,31
640.42,27,30,32
640.49,25,35,30
640.57,26,36,35
640.64,28,27,31
640.72,21,33,32
640.79,30,35,29
640.87,30,36,28
640.94,25,35,33
641.02,24,33,27
641.09,27,28,36
641.17,26,32,39
641.24,26,34,32
641.32,33,30,26
641.39,33,33,30
641.47,26,28,31
641.54,24,31,31
641.61,22,33,31
641.69,27,29,27
641.76,30,34,32
641.84,25,27,29
641.91,29,39,28
641.98,30,31,33
642.06,29,23,32
642.13,29,31,36
642.2,24,30,30
642.28,27,31,32
642.35,32,32,26
642.43,35,31,31
642.5,28,33,28
642.57,29,35,35
642.64,30,31,27
642.72,31,39,34
642.79,30,29,34
642.86,20,33,28
642.94,29,28,25
643.01,25,32,34
643.08,24,33,28
643.15,28,29,27
643.23,28,35,28
643.3,29,31,34
643.37,27,32,31
643.44,29,33,32
643.52,24,35,36
643.59,28,28,24
643.66,24,32,28
643.73,26,29,33
643.8,30,35,32
643.88,22,32,29
643.95,26,33,32
644.02,27,34,33
644.09,27,30,35
644.16,28,36,29
644.23,29,30,26
644.3,23,27,33
644.37,27,29,36
644.45,33,29,26
644.52,29,37,28
644.59,27,29,33
644.66,25,34,36
644.73,30,30,30
644.8,30,33,27
644.87,24,35,36
644.94,26,24,25
645.01,26,35,30
645.08,32,31,33
645.15,27,27,32
645.22,34,40,34
645.29,29,36,34
645.36,24,28,28
661,0,0,0
661.08,28,28,27
661.15,33,28,28
661.23,31,31,30
661.3,29,32,28
661.38,33,34,37
661.45,35,33,35
661.53,35,33,40
661.6,26,34,38
661.68,31,37,29
661.75,35,34,28
661.83,35,30,33
661.9,32,31,36
661.98,27,35,33
662.05,34,36,34
662.13,33,28,29
662.21,30,29,30
662.28,30,31,35
662.36,32,32,32
662.43,30,29,33
662.51,32,32,30
662.59,34,32,33
662.66,26,34,35
662.74,33,36,32
662.82,37,31,26
662.89,34,35,38
662.97,28,33,35
663.05,29,33,33
663.12,34,37,34
663.2,36,32,40
663.28,34,27,32
663.35,29,32,33
663.43,35,31,31
663.51,36,29,31
663.59,35,33,31
663.66,36,33,35
663.74,31,30,31
663.82,29,32,33
663.9,28,36,33
663.97,30,29,34
664.05,32,32,35
664.13,36,35,30
664.21,34,28,26
664.29,33,28,27
664.36,39,39,38
664.44,26,36,33
664.52,34,31,36
664.6,32,32,33
664.68,30,30,31
664.76,36,38,33
664.83,32,35,35
664.91,31,31,28
664.99,33,30,29
665.07,35,34,28
665.15,29,31,32
665.23,29,30,35
665.31,32,29,31
665.39,36,27,29
665.47,33,29,29
665.55,30,30,27
665.63,37,39,32
665.71,28,33,39
665.79,31,32,30
665.86,31,29,35
665.94,34,26,30
666.02,31,28,36
666.1,35,34,27
666.18,28,30,33
666.26,34,27,34
666.35,31,32,29
666.43,32,31,33
666.51,33,30,34
666.59,34,32,32
666.67,36,34,30
666.75,32,26,37
666.83,31,32,28
666.91,26,26,33
666.99,34,28,26
667.07,32,27,29
667.15,31,27,28
667.23,33,36,29
667.31,40,36,35
667.4,37,33,42
667.48,30,38,33
667.56,36,30,30
667.64,29,33,32
667.72,34,30,37
667.8,32,35,34
667.89,35,31,31
667.97,31,26,36
668.05,34,30,27
668.13,36,30,34
668.21,29,33,34
668.3,37,36,32
668.38,37,36,33
668.46,34,35,37
668.54,36,33,35
668.63,38,37,35
668.71,28,32,33
668.79,28,40,33
668.87,34,36,37
668.96,36,37,35
669.04,30,33,35
669.12,35,29,30
669.21,30,34,33
669.29,37,32,35
669.37,37,38,34
669.46,36,30,33
669.54,36,38,33
669.62,39,35,31
669.71,39,35,37
669.79,33,34,31
669.87,41,34,34
669.96,40,31,32
670.04,32,34,32
670.13,31,32,30
670.21,37,33,37
670.3,37,34,35
670.38,34,30,32
670.46,31,36,32
670.55,31,33,38
670.63,31,39,36
670.72,39,40,37
670.8,33,38,34
670.89,37,38,37
670.97,34,30,33
671.06,33,35,32
671.14,36,36,27
671.23,35,37,38
671.31,30,36,36
671.4,42,40,39
671.48,33,40,37
671.57,35,31,41
671.65,35,33,41
671.74,34,34,39
671.83,36,34,33
671.91,35,32,40
672,35,39,31
672.08,31,37,33
672.17,31,30,40
672.26,37,35,38
672.34,36,38,39
672.43,39,37,37
672.51,35,36,33
672.6,39,39,35
672.69,36,37,31
672.77,31,40,41
672.86,41,33,41
672.95,37,36,36
673.04,35,35,37
673.12,42,47,40
673.21,43,49,49
673.3,52,48,46
673.38,51,51,52
673.47,51,53,55
673.56,57,56,52
673.65,53,55,51
673.73,44,42,48
673.82,48,49,49
673.91,49,51,51
674,47,47,49
674.08,53,49,57
674.17,52,50,51
674.26,58,50,57
674.35,61,59,58
674.44,66,66,66
674.53,86,84,83
674.61,104,105,104
674.7,150,148,150
674.79,246,237,248
674.88,1087,1178,1172
674.97,4095,4095,4095
675.06,4095,4095,4095
675.15,4095,4095,4095
675.23,4095,4095,4095
675.32,3072,3035,3017
675.41,513,475,483
675.5,202,206,193
675.59,132,126,128
675.68,93,97,85
675.77,80,73,77
675.86,66,72,68
675.95,61,60,57
676.04,51,52,54
676.13,49,48,47
676.22,48,51,47
676.31,54,44,46
676.4,49,41,45
676.49,42,45,47
676.58,38,41,38
676.67,33,36,40
676.76,36,40,34
676.85,38,39,39
676.94,40,39,40
677.03,42,40,38
677.12,39,31,34
677.21,40,38,36
677.3,43,28,37
677.39,36,38,37
677.49,34,34,40
677.58,39,37,32
677.67,39,33,36
677.76,37,38,34
677.85,38,28,34
677.94,37,39,37
678.03,41,42,34
678.13,33,36,27
678.22,40,40,42
678.31,36,34,39
678.4,38,32,30
678.49,33,26,29
678.58,36,38,36
678.68,35,30,38
678.77,36,29,34
678.86,36,37,38
678.95,32,35,31
679.05,35,32,30
679.14,29,28,33
679.23,34,40,36
679.32,36,37,32
679.42,36,31,38
679.51,30,34,34
679.6,33,38,37
679.7,36,35,36
679.79,30,34,32
679.88,35,36,35
679.98,36,34,38
680.07,34,32,35
680.16,36,29,38
680.26,34,32,29
680.35,32,32,34
680.44,37,35,31
680.54,32,32,30
680.63,33,32,31
680.72,34,31,31
680.82,34,30,29
680.91,26,33,32
681.01,37,35,39
681.1,35,30,36
681.2,33,27,37
681.29,35,37,34
681.38,33,29,36
681.48,33,29,36
681.57,31,30,29
681.67,31,38,41
681.76,33,43,35
681.86,35,36,27
681.95,38,34,31
682.05,40,34,28
682.14,32,30,33
682.24,29,36,42
682.33,31,31,30
682.43,34,35,30
682.53,32,29,31
682.62,32,37,29
682.72,39,31,36
682.81,29,33,30
682.91,31,28,34
683,35,31,35
683.1,34,40,31
683.2,35,34,33
683.29,34,31,32
683.39,30,27,24
683.49,34,31,33
683.58,33,32,32
683.68,34,34,34
683.78,31,29,31
683.87,31,29,36
683.97,34,32,32
684.07,33,32,33
684.16,41,34,29
684.26,34,34,29
684.36,30,30,40
684.45,36,27,30
684.55,32,32,37
684.65,30,32,30
684.75,31,36,27
684.84,30,30,33
684.94,36,31,36
685.04,30,36,41
685.14,29,36,29
685.23,28,28,29
685.33,32,28,30
685.43,35,37,27
685.53,31,40,33
685.63,34,34,35
685.72,34,33,36
685.82,36,28,37
685.92,38,36,32
686.02,37,30,34
686.12,31,37,32
686.22,30,35,34
686.32,37,28,31
686.41,31,30,34
686.51,30,35,30
686.61,34,33,38
686.71,31,36,30
686.81,33,29,32
686.91,32,35,33
687.01,31,32,28
687.11,36,37,35
687.21,31,31,33
687.31,36,30,38
687.41,32,33,32
687.51,30,37,34
687.61,26,32,37
687.71,36,32,36
687.81,34,31,30
687.91,25,35,34
688.01,33,33,26
688.11,32,32,37
688.21,37,35,34
688.31,34,32,32
688.41,36,35,33
688.51,35,33,26
688.61,36,30,36
688.71,36,32,28
688.81,33,33,32
688.91,36,32,26
689.01,31,35,32
689.12,36,30,32
689.22,30,33,38
689.32,30,36,33
689.42,36,32,31
689.52,34,35,36
689.62,33,31,28
689.72,34,39,28
689.83,38,33,31
689.93,31,32,28
690.03,32,33,30
690.13,30,36,36
690.23,30,28,29
690.33,29,37,31
690.44,35,36,33
690.54,29,32,37
690.64,32,29,34
690.74,31,37,28
690.85,31,36,31
690.95,39,30,33
691.05,32,31,33
691.15,36,34,36
691.26,31,34,41
691.36,27,31,37
691.46,36,29,34
691.57,38,28,33
691.67,35,30,35
691.77,32,28,33
691.88,34,30,30
691.98,37,30,26
692.08,31,27,33
692.19,31,33,31
692.29,36,33,34
692.39,30,31,31
692.5,28,37,34
692.6,32,36,30
692.71,34,31,27
692.81,30,30,33
692.91,32,34,30
693.02,31,35,28
693.12,37,32,30
693.23,30,28,36
693.33,36,32,31
693.44,37,38,28
693.54,31,30,33
693.65,35,31,31
693.75,36,41,34
693.85,31,31,33
693.96,29,34,38
694.06,35,38,37
694.17,32,29,28
694.28,26,36,29
694.38,27,32,33
694.49,38,34,35
694.59,33,34,30
694.7,33,31,27
694.8,35,30,28
694.91,34,35,32
695.01,30,35,32
695.12,36,34,26
695.23,30,34,36
695.33,34,36,32
695.44,31,29,34
695.54,41,32,29
695.65,33,31,33
695.76,37,34,31
695.86,32,34,29
695.97,39,31,33
696.08,31,32,34
696.18,24,33,32
696.29,26,35,29
696.4,38,33,35
696.5,34,35,34
696.61,31,31,35
696.72,33,29,36
696.83,34,33,29
696.93,27,32,29
697.04,29,30,34
697.15,23,32,29
697.26,29,32,29
697.36,32,29,32
697.47,34,29,34
697.58,33,36,31
697.69,32,29,28
697.79,32,32,32
697.9,34,30,32
698.01,30,29,35
698.12,38,32,32
698.23,36,29,34
698.34,38,32,36
698.44,37,35,34
698.55,38,40,35
698.66,30,32,35
698.77,29,30,39
698.88,27,30,33
698.99,34,37,36
699.1,30,34,29
699.21,28,35,38
699.32,28,32,36
699.42,36,35,30
699.53,31,29,32
699.64,32,38,33
699.75,37,29,39
699.86,26,31,37
699.97,32,27,40
700.08,35,34,33
700.19,38,33,32
700.3,25,31,37
700.41,30,29,32
700.52,27,29,35
700.63,30,32,30
700.74,29,33,25
700.85,33,31,31
700.96,31,38,29
701.07,30,30,36
701.18,29,32,32
701.29,30,29,28
701.4,36,34,33
701.52,36,36,30
701.63,32,37,41
701.74,31,36,38
701.85,35,34,39
701.96,28,31,34
702.07,32,30,34
702.18,33,30,35
702.29,32,28,30
702.4,33,31,37
702.52,32,33,40
702.63,39,36,33
702.74,31,38,30
702.85,29,33,32
702.96,30,33,29
703.07,32,30,30
703.19,29,31,26
703.3,31,33,35
703.41,28,33,34
703.52,32,34,35
703.64,31,26,30
703.75,32,28,33
703.86,29,38,34
703.97,33,34,31
704.09,32,33,31
704.2,30,33,32
704.31,30,32,33
704.42,40,38,26
704.54,32,33,31
704.65,31,35,29
704.76,34,32,34
704.88,29,28,33
704.99,25,29,33
705.1,28,27,26
705.22,28,32,36
705.33,31,34,30
705.45,36,27,34
705.56,30,34,31
705.67,32,34,34
705.79,33,32,31
705.9,33,28,33
706.01,35,35,39
706.13,38,31,36
706.24,32,34,33
706.36,35,32,32
706.47,33,35,31
706.59,33,34,37
706.7,30,32,28
706.82,28,36,32
706.93,35,31,31
707.05,33,36,29
707.16,32,34,29
707.28,29,32,30
707.39,33,35,34
707.51,31,30,36
707.62,33,29,37
707.74,37,34,35
707.85,32,34,27
707.97,30,39,33
708.08,35,28,30
708.2,35,28,28
708.31,35,35,36
708.43,29,36,32
708.55,32,34,36
708.66,35,35,30
708.78,34,29,38
708.89,34,34,33
709.01,36,36,33
709.13,34,31,37
709.24,32,34,34
709.36,34,34,31
709.48,33,33,33
709.59,38,34,36
709.71,33,36,36
709.83,31,36,28
709.94,38,34,38
710.06,37,39,33
710.18,32,36,31
710.3,34,31,33
710.41,31,31,36
710.53,29,30,29
710.65,26,34,26
710.77,28,34,34
710.88,30,34,31
711,32,37,26
711.12,29,27,34
711.24,33,39,34
711.35,34,32,27
711.47,30,34,33
711.59,28,34,31
711.71,27,28,30
711.83,28,30,31
711.94,26,35,26
712.06,33,32,36
712.18,39,41,36
712.3,38,33,32
712.42,40,37,35
712.54,28,34,28
712.66,34,32,33
712.78,32,32,34
712.89,31,32,34
713.01,33,35,32
713.13,34,39,32
713.25,28,28,21
713.37,30,28,31
713.49,28,36,32
713.61,30,30,34
713.73,35,33,27
713.85,30,33,28
713.97,35,32,34
714.09,34,34,30
714.21,26,24,31
714.33,36,30,32
714.45,29,33,34
714.57,33,33,29
714.69,29,30,34
714.81,30,35,29
714.93,35,34,31
715.05,35,30,32
715.17,30,32,23
715.29,30,34,30
715.41,34,38,35
715.53,27,35,25
715.65,30,30,32
715.78,32,36,33
715.9,29,34,26
716.02,35,36,30
716.14,28,30,30
716.26,36,40,35
716.38,31,33,31
716.5,29,24,34
716.62,34,31,36
716.75,35,28,32
716.87,34,34,31
716.99,35,37,32
717.11,35,31,32
717.23,28,37,34
717.36,31,37,33
717.48,30,34,30
717.6,30,31,36
717.72,27,34,27
717.85,28,32,36
717.97,29,32,32
718.09,35,32,36
718.21,38,35,34
718.34,40,35,33
718.46,34,32,31
718.58,36,35,37
718.7,36,34,29
718.83,32,28,35
718.95,33,26,33
719.07,31,29,33
719.2,27,32,29
719.32,34,35,33
719.44,35,34,33
719.57,32,32,31
719.69,29,28,30
719.82,38,35,28
719.94,31,30,29
720.06,34,33,30
720.19,33,28,29
720.31,33,34,36
720.44,37,30,33
720.56,35,31,29
720.68,36,32,37
720.81,34,34,35
720.93,29,32,32
721.06,31,33,33
721.18,34,28,29
721.31,34,32,34
721.43,31,30,32
721.56,31,32,34
721.68,32,32,26
721.81,32,34,33
721.93,28,30,32
722.06,32,33,34
722.18,36,34,32
722.31,28,37,27
722.43,38,35,33
722.56,38,32,24
722.68,36,33,31
722.81,31,32,30
722.94,32,36,28
723.06,31,31,28
723.19,33,36,29
723.31,37,35,38
723.44,32,27,32
723.57,33,32,32
723.69,35,27,36
723.82,32,31,24
723.95,28,35,30
724.07,35,30,27
724.2,29,25,31
724.33,31,30,28
724.45,36,34,32
724.58,25,29,30
724.71,31,32,32
724.83,38,34,32
724.96,30,31,36
725.09,34,32,41
725.21,29,30,31
725.34,33,31,31
725.47,34,34,30
725.6,31,36,33
725.72,35,37,28
725.85,32,30,30
725.98,34,34,37
726.11,33,32,34
726.24,33,31,36
726.36,35,34,32
726.49,32,33,33
726.62,35,34,34
726.75,28,40,33
726.88,32,33,35
727.01,28,38,27
727.13,34,37,29
727.26,34,33,33
727.39,33,36,33
727.52,33,28,41
727.65,34,31,38
727.78,29,30,30
727.91,34,31,28
728.04,34,33,36
728.17,32,35,32
728.29,29,39,24
728.42,36,32,34
728.55,34,38,31
728.68,33,31,31
728.81,28,32,32
728.94,31,35,33
729.07,38,35,35
729.2,30,37,29
729.33,30,34,32
729.46,38,31,29
729.59,35,28,31
729.72,33,30,40
729.85,40,29,34
729.98,32,29,33
730.11,35,32,33
730.24,32,31,32
730.37,33,34,36
730.51,33,31,32
730.64,34,33,34
730.77,30,32,34
730.9,32,30,37
731.03,31,28,32
731.16,25,34,38
731.29,42,33,38
731.42,32,27,32
731.55,30,34,32
731.69,32,32,31
731.82,34,36,27
731.95,38,33,32
732.08,34,32,34
732.21,34,28,31
732.34,33,26,33
732.48,31,33,31
732.61,34,33,33
732.74,32,31,33
732.87,33,28,33
733,32,34,32
733.14,33,34,29
733.27,35,34,28
733.4,27,38,28
733.53,31,31,38
733.67,27,32,32
733.8,35,32,32
733.93,35,31,33
734.07,30,35,30
734.2,34,34,35
734.33,27,29,26
734.47,36,31,32
734.6,29,34,33
734.73,34,33,28
734.87,39,26,31
735,30,34,27
735.13,32,33,30
735.27,32,37,25
735.4,32,34,29
735.53,28,29,33
735.67,32,34,30
735.8,33,34,29
735.94,18,32,39
736.07,28,36,34
736.2,37,31,33
736.34,30,36,31
736.47,36,35,36
736.61,32,29,31
736.74,29,34,32
736.88,41,37,36
